"Date","P","E","MVI_Q_sim"
2009-07-03,0,4.923543,0.0388292809045983
2009-07-04,0.33,4.393494,0.0315077575971808
2009-07-05,0,4.346181,0.026168437807086
2009-07-06,0.22,4.249085,0.022118018477967
2009-07-07,9.25,3.612511,0.189858129815877
2009-07-08,4.31,2.889095,0.563181497835173
2009-07-09,7.1,2.987057,0.768603119927479
2009-07-10,3.41,2.577553,0.841990397986387
2009-07-11,0.05,2.505075,0.475305837009075
2009-07-12,0,2.786487,0.235920573154748
2009-07-13,4.19,3.123471,0.184769843357809
2009-07-14,4.31,3.615325,0.228405266979263
2009-07-15,0,3.802904,0.206278364548866
2009-07-16,0,3.788282,0.126458177208078
2009-07-17,0,3.844505,0.0857621315215901
2009-07-18,4.98,3.326695,0.107061827370623
2009-07-19,1.22,2.89138,0.134783516534128
2009-07-20,5.51,2.987741,0.197695221312411
2009-07-21,0.16,3.315642,0.245164081879106
2009-07-22,9.65,4.311081,0.437897614993191
2009-07-23,5.99,4.281851,0.793417969870031
2009-07-24,8.85,3.467221,1.03942284570292
2009-07-25,3.42,3.112767,1.04761799647057
2009-07-26,0.59,2.964768,0.51959784734003
2009-07-27,0,3.303321,0.255112523679331
2009-07-28,2.58,3.164488,0.162123281364573
2009-07-29,0,3.047309,0.11736858276924
2009-07-30,9.48,3.582638,0.344426055742523
2009-07-31,0.08,3.123845,0.545163773317278
2009-08-01,0,2.961106,0.260141183383688
2009-08-02,0,3.487834,0.151106145696671
2009-08-03,9.39,3.043829,0.391171968646963
2009-08-04,0.63,2.967963,0.596053903045956
2009-08-05,0,3.08849,0.282136348975112
2009-08-06,0,3.394183,0.160669460223816
2009-08-07,0,3.823559,0.103932176905822
2009-08-08,0.15,3.863287,0.0730684606901299
2009-08-09,0,3.549021,0.0544274936053502
2009-08-10,0,3.526416,0.0422775675121606
2009-08-11,0,3.736363,0.0339114222936113
2009-08-12,1.65,3.35621,0.0296590286332199
2009-08-13,0,3.343398,0.0265708972690742
2009-08-14,30.19,3.129776,2.34511124352076
2009-08-15,0,2.944408,3.87070115216311
2009-08-16,0,3.172161,0.908242676400943
2009-08-17,0,3.704509,0.368668665737618
2009-08-18,0,3.453029,0.196010402295541
2009-08-19,0,3.122391,0.121533943074437
2009-08-20,0,3.664809,0.0830392166679418
2009-08-21,2.08,4.415073,0.0639752065932939
2009-08-22,5.15,2.893412,0.112266633730634
2009-08-23,0,2.789335,0.155931810064046
2009-08-24,0,2.830374,0.101487922981256
2009-08-25,0,3.23881,0.0716306168558597
2009-08-26,2.52,3.113473,0.0608376094854788
2009-08-27,0,2.899563,0.0541333174382948
2009-08-28,0,3.16247,0.0420796661984689
2009-08-29,0.17,2.683121,0.0337945724724557
2009-08-30,0,2.244487,0.0278303474771481
2009-08-31,0,2.166915,0.0233630591223347
2009-09-01,0,2.650404,0.0199387305681035
2009-09-02,11.1,2.558096,0.343987324305731
2009-09-03,0.46,2.521474,0.750859907652945
2009-09-04,11.03,2.443825,0.980211229511988
2009-09-05,15.91,1.931925,2.73366346238008
2009-09-06,0,2.043467,2.43502911267744
2009-09-07,0,1.951387,0.690362244611853
2009-09-08,0,2.27679,0.306086583561751
2009-09-09,0,2.516431,0.170794942417013
2009-09-10,0,2.670638,0.109085704584882
2009-09-11,0.13,2.524838,0.0760371875345477
2009-09-12,0,2.304254,0.0562937005355646
2009-09-13,0,2.255469,0.0435280114093126
2009-09-14,0.23,1.891005,0.0348387363111011
2009-09-15,1.65,1.85738,0.0318520301406108
2009-09-16,0,2.043344,0.0298022014549161
2009-09-17,0,2.336488,0.024847742231209
2009-09-18,0,2.48835,0.0210865467508398
2009-09-19,0,2.431557,0.0181586716155457
2009-09-20,0.65,2.425047,0.0160495590540252
2009-09-21,0.23,2.541699,0.014393377053344
2009-09-22,0,2.51324,0.0128110839013411
2009-09-23,0,2.130404,0.0114546103756103
2009-09-24,0,2.048132,0.0103153032494225
2009-09-25,0,2.136672,0.0093481472929321
2009-09-26,0,1.807652,0.00851933425076946
2009-09-27,0,1.744725,0.00780305596610622
2009-09-28,0,1.806492,0.00717932248099914
2009-09-29,0,1.737427,0.00663244640211761
2009-09-30,0,1.9004,0.00614997031672067
2009-10-01,0.05,2.088927,0.0057225887674968
2009-10-02,0,1.704401,0.00534146913483366
2009-10-03,0,1.398388,0.00499921697202555
2009-10-04,0,1.361371,0.00469118235554703
2009-10-05,0.79,1.736741,0.00461428575612374
2009-10-06,16.58,1.611057,0.817574848542287
2009-10-07,3.44,2.17422,1.90294364489264
2009-10-08,4.29,2.514847,0.963116886173403
2009-10-09,7.33,2.106764,1.03151561364849
2009-10-10,0.03,1.651734,0.886908350379856
2009-10-11,10.96,1.763238,1.09681848614589
2009-10-12,11.68,1.523339,2.3986906591821
2009-10-13,3.97,1.425926,2.17947590186781
2009-10-14,0.55,1.263709,0.95776935387257
2009-10-15,0,0.9227384,0.397884778970741
2009-10-16,0,0.8372267,0.207241365247711
2009-10-17,0.47,1.013969,0.128739076446814
2009-10-18,2.54,1.11932,0.119675140294544
2009-10-19,0,0.9196151,0.115292689029792
2009-10-20,0,0.8473702,0.0795446283340018
2009-10-21,0,1.016953,0.0584581661412703
2009-10-22,0.1,1.374926,0.0450180532813105
2009-10-23,0.44,1.216016,0.0362292995542985
2009-10-24,0,1.176927,0.0299281774547547
2009-10-25,4.47,1.266465,0.075984064564286
2009-10-26,0.56,1.360998,0.138986847461486
2009-10-27,0.05,1.25101,0.0981201189420439
2009-10-28,0,1.286191,0.0698364250359651
2009-10-29,0,1.015541,0.0523608745493972
2009-10-30,0,1.051226,0.0408826483193658
2009-10-31,0,1.129001,0.0329237695775821
2009-11-01,0,1.032294,0.0271670450200031
2009-11-02,20.83,1.156498,1.42921735131751
2009-11-03,6.45,1.144117,3.18792894080892
2009-11-04,12.17,1.024777,2.74347185696372
2009-11-05,10.72,1.058499,3.29345539367374
2009-11-06,3.44,1.012393,2.32932509273604
2009-11-07,1.53,1.027264,1.04530238816585
2009-11-08,9.83,0.9694805,1.34471339505569
2009-11-09,0,0.9081361,1.43368430747549
2009-11-10,0.68,0.9466661,0.513173207546259
2009-11-11,0.4,0.9018559,0.268805018395341
2009-11-12,0,0.802691,0.159765049218486
2009-11-13,0.44,0.8808149,0.105363494414892
2009-11-14,0.28,1.266484,0.0762995642449409
2009-11-15,3.53,1.267145,0.104809867484866
2009-11-16,2.45,1.136858,0.194926847412642
2009-11-17,13.31,1.21371,1.261008584374
2009-11-18,11.27,1.138559,3.05719813161569
2009-11-19,0,1.074777,2.05555751768369
2009-11-20,0,0.9915159,0.622558191080775
2009-11-21,0,0.9228478,0.284967861161352
2009-11-22,0.21,1.127094,0.162487724916941
2009-11-23,4.53,1.124333,0.215480614619317
2009-11-24,24.24,1.063332,2.76567549046622
2009-11-25,7.41,1.147095,4.6351993996566
2009-11-26,8.44,1.082727,2.74206951569902
2009-11-27,7.14,0.9823672,2.41760247395393
2009-11-28,10.81,0.9250795,2.66796220089376
2009-11-29,18.35,0.9301861,4.32225910418709
2009-11-30,5.78,0.966407,4.06787214980395
2009-12-01,0.33,0.810569,1.58192702563731
2009-12-02,2.78,0.7297961,0.718868828446733
2009-12-03,5.76,0.7424351,0.973596753095756
2009-12-04,20.28,0.8859177,3.37923768239979
2009-12-05,0,0.6863083,3.56523791118192
2009-12-06,10.46,0.767214,1.96795845597637
2009-12-07,13.32,0.979632,3.42912777085548
2009-12-08,2.62,0.802062,2.81026231938727
2009-12-09,8.31,0.8043016,1.90198128363162
2009-12-10,1.23,0.7992892,1.62349255831338
2009-12-11,6.79,0.9395251,1.25239607980483
2009-12-12,1.91,0.8305926,1.27137800427881
2009-12-13,0.1,0.6603587,0.602228076610359
2009-12-14,0.29,0.5729269,0.28880343565289
2009-12-15,0,0.4644361,0.169747816321869
2009-12-16,0,0.4829431,0.108557077440182
2009-12-17,0,0.4667883,0.0757161279137145
2009-12-18,0,0.4009569,0.0560752606164692
2009-12-19,0,0.4173667,0.0433820898165008
2009-12-20,0.49,0.2637233,0.036038899919682
2009-12-21,6.53,0.3118097,0.290290718875716
2009-12-22,5.62,0.4667029,1.12348491714403
2009-12-23,15.94,0.6197243,3.00185672602567
2009-12-24,0,0.5673743,2.95739383728806
2009-12-25,6.54,0.5962517,1.43075358114996
2009-12-26,7.98,0.6521371,2.10753716825436
2009-12-27,0,0.5833494,1.58420242610589
2009-12-28,8.93,0.5283053,1.44410598629705
2009-12-29,0.2,0.596746,1.52225514996973
2009-12-30,13.94,0.6006402,2.10643361409615
2009-12-31,4.82,0.9727193,2.98057461107427
