"Date","P","E","MXI_Q_sim"
2009-08-05,0,3.08849,0.89399625183878
2009-08-06,0,3.394183,0.712263923367416
2009-08-07,0,3.823559,0.581810008527946
2009-08-08,0.15,3.863287,0.493231890640956
2009-08-09,0,3.549021,0.429693813324801
2009-08-10,0,3.526416,0.377997222742936
2009-08-11,0,3.736363,0.340390544738175
2009-08-12,1.65,3.35621,0.370324772730911
2009-08-13,0,3.343398,0.395455478867237
2009-08-14,30.19,3.129776,1.41583460167254
2009-08-15,0,2.944408,2.22602302688855
2009-08-16,0,3.172161,1.66534936698812
2009-08-17,0,3.704509,1.26438587655911
2009-08-18,0,3.453029,0.977430399957268
2009-08-19,0,3.122391,0.771860835487393
2009-08-20,0,3.664809,0.624391575699929
2009-08-21,2.08,4.415073,0.590733224010752
2009-08-22,5.15,2.893412,0.750867594252994
2009-08-23,0,2.789335,0.801014643412485
2009-08-24,0,2.830374,0.644410548592694
2009-08-25,0,3.23881,0.531907761876521
2009-08-26,2.52,3.113473,0.538088358879162
2009-08-27,0,2.899563,0.548554533461563
2009-08-28,0,3.16247,0.462091610427303
2009-08-29,0.17,2.683121,0.405527518851061
2009-08-30,0,2.244487,0.364914360399543
2009-08-31,0,2.166915,0.328983697812581
2009-09-01,0,2.650404,0.302658150111986
2009-09-02,11.1,2.558096,0.665311245176455
2009-09-03,0.46,2.521474,0.968943883148179
2009-09-04,11.03,2.443825,1.15860005844546
2009-09-05,15.91,1.931925,1.85949924414986
2009-09-06,0,2.043467,1.99472085324737
2009-09-07,0,1.951387,1.49861697928134
2009-09-08,0,2.27679,1.14375929801896
2009-09-09,0,2.516431,0.889729953336697
2009-09-10,0,2.670638,0.707678758324558
2009-09-11,0.13,2.524838,0.581497331680278
2009-09-12,0,2.304254,0.49106548250857
2009-09-13,0,2.255469,0.42101549242656
2009-09-14,0.23,1.891005,0.378220267700979
2009-09-15,1.65,1.85738,0.404285594485089
2009-09-16,0,2.043344,0.418149817653841
2009-09-17,0,2.336488,0.366751205154583
2009-09-18,0,2.48835,0.329386987653963
2009-09-19,0,2.431557,0.30204716325234
2009-09-20,0.65,2.425047,0.304049095474724
2009-09-21,0.23,2.541699,0.314378209999579
2009-09-22,0,2.51324,0.297993194656175
2009-09-23,0,2.130404,0.277272915130978
2009-09-24,0,2.048132,0.261843522393849
2009-09-25,0,2.136672,0.250197075494661
2009-09-26,0,1.807652,0.241257149145934
2009-09-27,0,1.744725,0.234255332944447
2009-09-28,0,1.806492,0.228643076972101
2009-09-29,0,1.737427,0.224028767509963
2009-09-30,0,1.9004,0.220132811912644
2009-10-01,0.05,2.088927,0.218438475121255
2009-10-02,0,1.704401,0.216769115092582
2009-10-03,0,1.398388,0.213193528155564
2009-10-04,0,1.361371,0.210062373965389
2009-10-05,0.79,1.736741,0.233754001385123
2009-10-06,16.58,1.611057,0.812941683139692
2009-10-07,3.44,2.17422,1.35735976897302
2009-10-08,4.29,2.514847,1.30011244080658
2009-10-09,7.33,2.106764,1.39440151615127
2009-10-10,0.03,1.651734,1.32604996009536
2009-10-11,10.96,1.763238,1.38427308810512
2009-10-12,11.68,1.523339,1.85359790052685
2009-10-13,3.97,1.425926,1.95570505263021
2009-10-14,0.55,1.263709,1.62915126581185
2009-10-15,0,0.9227384,1.25110682724377
2009-10-16,0,0.8372267,0.960405867189277
2009-10-17,0.47,1.013969,0.768343590555384
2009-10-18,2.54,1.11932,0.718941463086018
2009-10-19,0,0.9196151,0.672555417329452
2009-10-20,0,0.8473702,0.545661288887736
2009-10-21,0,1.016953,0.45443522861048
2009-10-22,0.1,1.374926,0.392095991020941
2009-10-23,0.44,1.216016,0.36227020808587
2009-10-24,0,1.176927,0.337858913845323
2009-10-25,4.47,1.266465,0.456697622215115
2009-10-26,0.56,1.360998,0.57191774954852
2009-10-27,0.05,1.25101,0.493175421307122
2009-10-28,0,1.286191,0.416001430069717
2009-10-29,0,1.015541,0.358472411455818
2009-10-30,0,1.051226,0.316799124558447
2009-10-31,0,1.129001,0.286449632719541
2009-11-01,0,1.032294,0.26418899678916
2009-11-02,20.83,1.156498,0.964893789805845
2009-11-03,6.45,1.144117,1.74277112089408
2009-11-04,12.17,1.024777,1.97058076571254
2009-11-05,10.72,1.058499,2.30148931083385
2009-11-06,3.44,1.012393,2.23431170257102
2009-11-07,1.53,1.027264,1.84829841043934
2009-11-08,9.83,0.9694805,1.79295077588129
2009-11-09,0,0.9081361,1.72231303411823
2009-11-10,0.68,0.9466661,1.32582954879203
2009-11-11,0.4,0.9018559,1.05798888723002
2009-11-12,0,0.802691,0.84165939559307
2009-11-13,0.44,0.8808149,0.686956997900626
2009-11-14,0.28,1.266484,0.586837549926109
2009-11-15,3.53,1.267145,0.622773896821732
2009-11-16,2.45,1.136858,0.732843434918094
2009-11-17,13.31,1.21371,1.15517178180926
2009-11-18,11.27,1.138559,1.80067039048598
2009-11-19,0,1.074777,1.78902317815811
2009-11-20,0,0.9915159,1.3520442463093
2009-11-21,0,0.9228478,1.03938721713105
2009-11-22,0.21,1.127094,0.822917769402965
2009-11-23,4.53,1.124333,0.829012177286757
2009-11-24,24.24,1.063332,1.70785621833146
2009-11-25,7.41,1.147095,2.49707733594671
2009-11-26,8.44,1.082727,2.4546629820555
2009-11-27,7.14,0.9823672,2.42081377841425
2009-11-28,10.81,0.9250795,2.48370705378505
2009-11-29,18.35,0.9301861,2.95640868083982
2009-11-30,5.78,0.966407,3.13698191532058
2009-12-01,0.33,0.810569,2.57190031917607
2009-12-02,2.78,0.7297961,2.04327149857996
2009-12-03,5.76,0.7424351,1.87303661393742
2009-12-04,20.28,0.8859177,2.4149108949863
2009-12-05,0,0.6863083,2.63170071229487
2009-12-06,10.46,0.767214,2.36801051509046
2009-12-07,13.32,0.979632,2.71193700160175
2009-12-08,2.62,0.802062,2.67485063107049
2009-12-09,8.31,0.8043016,2.43258132756163
2009-12-10,1.23,0.7992892,2.2238847396305
2009-12-11,6.79,0.9395251,1.99884100398298
2009-12-12,1.91,0.8305926,1.87998011337116
2009-12-13,0.1,0.6603587,1.52754353320676
2009-12-14,0.29,0.5729269,1.20859344756868
2009-12-15,0,0.4644361,0.976696241374194
2009-12-16,0,0.4829431,0.798370581560487
2009-12-17,0,0.4667883,0.670080231380029
2009-12-18,0,0.4009569,0.577514821154127
2009-12-19,0,0.4173667,0.510459564351983
2009-12-20,0.49,0.2637233,0.480225390646872
2009-12-21,6.53,0.3118097,0.707778613523762
2009-12-22,5.62,0.4667029,1.08317109085002
2009-12-23,15.94,0.6197243,1.71393112397601
2009-12-24,0,0.5673743,1.98133894335519
2009-12-25,6.54,0.5962517,1.76792858821321
2009-12-26,7.98,0.6521371,1.94284442095875
2009-12-27,0,0.5833494,1.82104851509437
2009-12-28,8.93,0.5283053,1.74973187971114
2009-12-29,0.2,0.596746,1.73244576824805
2009-12-30,13.94,0.6006402,1.89348220195678
2009-12-31,4.82,0.9727193,2.22990547922832
