"Date","P","E","MI_Q_sim"
2009-05-13,10.29,2.145917,8.04199383390797
2009-05-14,0,2.610996,0.0723607048242309
2009-05-15,18.19,2.775262,12.3716694425366
2009-05-16,4.95,2.446969,3.56540628317652
2009-05-17,0.25,2.197536,0.057119285942686
2009-05-18,1.37,2.456547,0.0117499173479323
2009-05-19,0,2.339,2.77946178346871e-05
2009-05-20,0,2.561159,4.66185817440903e-08
2009-05-21,0,2.958158,5.36090815082765e-11
2009-05-22,4.02,3.057369,0.21202754986809
2009-05-23,0,2.734146,0.000418553579414048
2009-05-24,0,2.907868,5.18767470197544e-07
2009-05-25,0,3.913302,2.90137394767925e-10
2009-05-26,0,4.20187,1.34446453721997e-13
2009-05-27,1.01,2.944525,0.000726272904113855
2009-05-28,0,2.174284,1.90045045925762e-06
2009-05-29,0.68,2.622108,0.000302948609378591
2009-05-30,0,2.931649,3.66392862194478e-07
2009-05-31,0,2.895581,4.45542382139196e-10
2009-06-01,0,2.892344,5.42045034238537e-13
2009-06-02,0,3.310001,4.66879095392278e-16
2009-06-03,0,3.607307,3.21936671788754e-19
2009-06-04,0,2.896547,3.90129465289544e-22
2009-06-05,0,2.329021,8.1883648263444e-25
2009-06-06,0,2.304042,0
2009-06-07,1.87,2.10746,0.0200342257038036
2009-06-08,6.38,2.410382,2.29549421327373
2009-06-09,1.94,2.655424,0.272246890149914
2009-06-10,2.03,3.00336,0.0394888723056261
2009-06-11,13.09,2.789467,7.68361182291422
2009-06-12,6.23,2.703289,3.95680500381823
2009-06-13,0,2.706008,0.018800056076403
2009-06-14,0,3.054897,2.25206308953065e-05
2009-06-15,2.03,3.646948,0.00444010108325914
2009-06-16,26.93,3.054263,19.8462290177924
2009-06-17,1.2,2.916752,0.85473958732158
2009-06-18,0,3.165088,0.00139287075945226
2009-06-19,0,3.165592,1.40940706643898e-06
2009-06-20,0,2.899616,1.71056383706242e-09
2009-06-21,0.5,2.424626,0.000138283016032341
2009-06-22,5.11,2.306557,1.23485331117623
2009-06-23,0,2.570292,0.00424661099909736
2009-06-24,0,3.037999,4.89884737963264e-06
2009-06-25,0,3.666297,3.25638843120133e-09
2009-06-26,0,4.08087,1.62923826489074e-12
2009-06-27,0,3.896434,9.19303727937508e-16
2009-06-28,4.36,3.516741,0.18227819279814
2009-06-29,0.19,3.851752,0.000268933265222036
2009-06-30,3.32,4.325484,0.018417399003179
2009-07-01,0,4.590717,7.37247296446842e-06
2009-07-02,0,4.611983,2.6882541983731e-09
2009-07-03,0,4.923543,8.20881355143444e-13
2009-07-04,0.33,4.393494,8.10801156092324e-06
2009-07-05,0,4.346181,3.45757762525293e-09
2009-07-06,0.22,4.249085,2.81055935201993e-06
2009-07-07,9.25,3.612511,3.29643798910872
2009-07-08,4.31,2.889095,1.69381454833122
2009-07-09,7.1,2.987057,3.43833165866278
2009-07-10,3.41,2.577553,1.31042847781149
2009-07-11,0.05,2.505075,0.00563476223980989
2009-07-12,0,2.786487,8.21331516593598e-06
2009-07-13,4.19,3.123471,0.250997533838643
2009-07-14,4.31,3.615325,0.424037742443706
2009-07-15,0,3.802904,0.000355522303403534
2009-07-16,0,3.788282,2.2123513265756e-07
2009-07-17,0,3.844505,1.29510420506553e-10
2009-07-18,4.98,3.326695,0.48028077752404
2009-07-19,1.22,2.89138,0.0153331435631445
2009-07-20,5.51,2.987741,1.18973603879449
2009-07-21,0.16,3.315642,0.00260176718894201
2009-07-22,9.65,4.311081,3.14070308639639
2009-07-23,5.99,4.281851,1.81528651086346
2009-07-24,8.85,3.467221,4.49995896434507
2009-07-25,3.42,3.112767,1.0816345275242
2009-07-26,0.59,2.964768,0.00830875050178956
2009-07-27,0,3.303321,7.83911729400257e-06
2009-07-28,2.58,3.164488,0.0191901840805748
2009-07-29,0,3.047309,2.31626672748415e-05
2009-07-30,9.48,3.582638,3.52289944717288
2009-07-31,0.08,3.123845,0.0108621608185896
2009-08-01,0,2.961106,1.38113900208338e-05
2009-08-02,0,3.487834,1.04766268779441e-08
2009-08-03,9.39,3.043829,3.89743410700788
2009-08-04,0.63,2.967963,0.0402127644810852
2009-08-05,0,3.08849,4.87028206674654e-05
2009-08-06,0,3.394183,3.98316591438981e-08
2009-08-07,0,3.823559,2.3632922600656e-11
2009-08-08,0.15,3.863287,1.1983353225119e-06
2009-08-09,0,3.549021,8.64819455661568e-10
2009-08-10,0,3.526416,6.32561165141631e-13
2009-08-11,0,3.736363,3.98245720490139e-16
2009-08-12,1.65,3.35621,0.00258708465991765
2009-08-13,0,3.343398,2.29541318655375e-06
2009-08-14,30.19,3.129776,22.6445900902852
2009-08-15,0,2.944408,0.320259676974973
2009-08-16,0,3.172161,0.000437378172761577
2009-08-17,0,3.704509,2.89155709113e-07
2009-08-18,0,3.453029,2.23724318432443e-10
2009-08-19,0,3.122391,2.23844277465098e-13
2009-08-20,0,3.664809,1.48172467888295e-16
2009-08-21,2.08,4.415073,0.00242566319417364
2009-08-22,5.15,2.893412,0.92120726382221
2009-08-23,0,2.789335,0.00225325587332694
2009-08-24,0,2.830374,3.0779110174971e-06
2009-08-25,0,3.23881,2.81726218919957e-09
2009-08-26,2.52,3.113473,0.0177878570257175
2009-08-27,0,2.899563,2.44159074125828e-05
2009-08-28,0,3.16247,2.38984429899717e-08
2009-08-29,0.17,2.683121,4.62613288930502e-06
2009-08-30,0,2.244487,1.07289112010082e-08
2009-08-31,0,2.166915,2.69564321937822e-11
2009-09-01,0,2.650404,4.09180307754755e-14
2009-09-02,11.1,2.558096,5.78093559851545
2009-09-03,0.46,2.521474,0.105398355675922
2009-09-04,11.03,2.443825,6.36269119131633
2009-09-05,15.91,1.931925,13.0648322250268
2009-09-06,0,2.043467,0.390129060774997
2009-09-07,0,1.951387,0.00225947549805704
2009-09-08,0,2.27679,5.39622559058337e-06
2009-09-09,0,2.516431,9.40473431178378e-09
2009-09-10,0,2.670638,1.40134758404863e-11
2009-09-11,0.13,2.524838,2.41082793349927e-06
2009-09-12,0,2.304254,5.22858186831381e-09
2009-09-13,0,2.255469,1.18938561021132e-11
2009-09-14,0.23,1.891005,2.60161004681299e-05
2009-09-15,1.65,1.85738,0.0195776535593821
2009-09-16,0,2.043344,6.76491267328892e-05
2009-09-17,0,2.336488,1.43719889975992e-07
2009-09-18,0,2.48835,2.56209625275034e-10
2009-09-19,0,2.431557,4.83028353281934e-13
2009-09-20,0.65,2.425047,0.000308502939142763
2009-09-21,0.23,2.541699,2.83533262305354e-05
2009-09-22,0,2.51324,4.98826800034909e-08
2009-09-23,0,2.130404,1.30788916233464e-10
2009-09-24,0,2.048132,3.77252126875421e-13
2009-09-25,0,2.136672,9.80585035932226e-16
2009-09-26,0,1.807652,3.83247491234704e-18
2009-09-27,0,1.744725,1.63121586668535e-20
2009-09-28,0,1.806492,6.38510785990512e-23
2009-09-29,0,1.737427,2.74517145000647e-25
2009-09-30,0,1.9004,0
2009-10-01,0.05,2.088927,2.56890348050016e-07
2009-10-02,0,1.704401,1.1604554749986e-09
2009-10-03,0,1.398388,8.33425330235441e-12
2009-10-04,0,1.361371,6.36596193290291e-14
2009-10-05,0.79,1.736741,0.00145744381110753
2009-10-06,16.58,1.611057,11.6650584111869
2009-10-07,3.44,2.17422,2.52938984312896
2009-10-08,4.29,2.514847,1.83062151519531
2009-10-09,7.33,2.106764,4.44475945938965
2009-10-10,0.03,1.651734,0.138485497161287
2009-10-11,10.96,1.763238,6.9897240617283
2009-10-12,11.68,1.523339,9.71081248693809
2009-10-13,3.97,1.425926,3.42243606789582
2009-10-14,0.55,1.263709,0.403749001269027
2009-10-15,0,0.9227384,0.0185735113682811
2009-10-16,0,0.8372267,0.000559704251252131
2009-10-17,0.47,1.013969,0.00194894980152146
2009-10-18,2.54,1.11932,0.473460733806388
2009-10-19,0,0.9196151,0.0232193623358102
2009-10-20,0,0.8473702,0.000699327637495011
2009-10-21,0,1.016953,1.11656018378998e-05
2009-10-22,0.1,1.374926,9.32193876317951e-06
2009-10-23,0.44,1.216016,0.000647498042979957
2009-10-24,0,1.176927,7.41584141233259e-06
2009-10-25,4.47,1.266465,1.53337535195994
2009-10-26,0.56,1.360998,0.15534035676959
2009-10-27,0.05,1.25101,0.00315106042643889
2009-10-28,0,1.286191,3.10329124544772e-05
2009-10-29,0,1.015541,4.70171104666935e-07
2009-10-30,0,1.051226,6.46847370518061e-09
2009-10-31,0,1.129001,7.56415185595113e-11
2009-11-01,0,1.032294,1.07688447019719e-12
2009-11-02,20.83,1.156498,15.8771390474988
2009-11-03,6.45,1.144117,6.28000933498679
2009-11-04,12.17,1.024777,10.5357409401523
2009-11-05,10.72,1.058499,9.68696955587811
2009-11-06,3.44,1.012393,3.34707725303535
2009-11-07,1.53,1.027264,1.13079080236659
2009-11-08,9.83,0.9694805,7.41095895583118
2009-11-09,0,0.9081361,0.678811412316052
2009-11-10,0.68,0.9466661,0.192263308032055
2009-11-11,0.4,0.9018559,0.0352202595311853
2009-11-12,0,0.802691,0.00126599314898225
2009-11-13,0.44,0.8808149,0.00276539649637329
2009-11-14,0.28,1.266484,0.000534545569271382
2009-11-15,3.53,1.267145,0.936515318722818
2009-11-16,2.45,1.136858,1.14741289958351
2009-11-17,13.31,1.21371,10.2861460877679
2009-11-18,11.27,1.138559,10.0796709878715
2009-11-19,0,1.074777,0.772762049201206
2009-11-20,0,0.9915159,0.0379565022320609
2009-11-21,0,0.9228478,0.00100467910912358
2009-11-22,0.21,1.127094,0.000266774362045649
2009-11-23,4.53,1.124333,1.72599333312886
2009-11-24,24.24,1.063332,20.7008505332053
2009-11-25,7.41,1.147095,7.43981144632069
2009-11-26,8.44,1.082727,7.30476826968337
2009-11-27,7.14,0.9823672,6.24654460126359
2009-11-28,10.81,0.9250795,9.40464400587291
2009-11-29,18.35,0.9301861,16.6595998501675
2009-11-30,5.78,0.966407,5.91965790008401
2009-12-01,0.33,0.810569,0.809796624135446
2009-12-02,2.78,0.7297961,1.63815950526883
2009-12-03,5.76,0.7424351,4.29072675304737
2009-12-04,20.28,0.8859177,17.7925530098364
2009-12-05,0,0.6863083,1.53301192008959
2009-12-06,10.46,0.767214,8.30505900694385
2009-12-07,13.32,0.979632,11.8740399968643
2009-12-08,2.62,0.802062,3.05488310931729
2009-12-09,8.31,0.8043016,6.77362103395718
2009-12-10,1.23,0.7992892,1.51845187648105
2009-12-11,6.79,0.9395251,4.94517230748057
2009-12-12,1.91,0.8305926,1.77877522885686
2009-12-13,0.1,0.6603587,0.271132038314681
2009-12-14,0.29,0.5729269,0.0812428586131388
2009-12-15,0,0.4644361,0.0100476869495837
2009-12-16,0,0.4829431,0.000857672979255695
2009-12-17,0,0.4667883,6.56983789671136e-05
2009-12-18,0,0.4009569,6.0511951293889e-06
2009-12-19,0,0.4173667,5.07340169782337e-07
2009-12-20,0.49,0.2637233,0.0145997113918941
2009-12-21,6.53,0.3118097,4.19191950576987
2009-12-22,5.62,0.4667029,4.97666388260346
2009-12-23,15.94,0.6197243,14.1660034172299
2009-12-24,0,0.5673743,1.40585864656939
2009-12-25,6.54,0.5962517,5.00639329760719
2009-12-26,7.98,0.6521371,6.97529860662325
2009-12-27,0,0.5833494,0.851882987588273
2009-12-28,8.93,0.5283053,6.9115166740875
2009-12-29,0.2,0.596746,0.966662657661244
2009-12-30,13.94,0.6006402,11.3672457480748
2009-12-31,4.82,0.9727193,4.6805881395285
