"Date","P","E","MX_Q_sim"
2009-08-10,0,3.526416,0.503717841277505
2009-08-11,0,3.736363,0.453390690033134
2009-08-12,1.65,3.35621,0.494152950159374
2009-08-13,0,3.343398,0.528345767461694
2009-08-14,30.19,3.129776,1.897604338346
2009-08-15,0,2.944408,2.98482756407846
2009-08-16,0,3.172161,2.2322885212484
2009-08-17,0,3.704509,1.694121647146
2009-08-18,0,3.453029,1.30898279852863
2009-08-19,0,3.122391,1.03308465697805
2009-08-20,0,3.664809,0.835171900845777
2009-08-21,2.08,4.415073,0.790653897981094
2009-08-22,5.15,2.893412,1.00755766293589
2009-08-23,0,2.789335,1.07571247032049
2009-08-24,0,2.830374,0.864586737740998
2009-08-25,0,3.23881,0.712927993681736
2009-08-26,2.52,3.113473,0.721798063967576
2009-08-27,0,2.899563,0.736343560961807
2009-08-28,0,3.16247,0.619547595439367
2009-08-29,0.17,2.683121,0.543191916839354
2009-08-30,0,2.244487,0.488384225025588
2009-08-31,0,2.166915,0.439857569956591
2009-09-01,0,2.650404,0.404315864121675
2009-09-02,11.1,2.558096,0.89666943500438
2009-09-03,0.46,2.521474,1.30890563245681
2009-09-04,11.03,2.443825,1.56556533512982
2009-09-05,15.91,1.931925,2.5121984946591
2009-09-06,0,2.043467,2.69303375461753
2009-09-07,0,1.951387,2.02213238190013
2009-09-08,0,2.27679,1.54225673521599
2009-09-09,0,2.516431,1.19874432685441
2009-09-10,0,2.670638,0.952577180906572
2009-09-11,0.13,2.524838,0.781983169440317
2009-09-12,0,2.304254,0.65973487294101
2009-09-13,0,2.255469,0.565033907521833
2009-09-14,0.23,1.891005,0.507237981644718
2009-09-15,1.65,1.85738,0.542880939495917
2009-09-16,0,2.043344,0.561900933311942
2009-09-17,0,2.336488,0.492252241184177
2009-09-18,0,2.48835,0.441634509248835
2009-09-19,0,2.431557,0.4046099444671
2009-09-20,0.65,2.425047,0.407516539590786
2009-09-21,0.23,2.541699,0.421742720266027
2009-09-22,0,2.51324,0.3995458021683
2009-09-23,0,2.130404,0.371415375508336
2009-09-24,0,2.048132,0.350482224612484
2009-09-25,0,2.136672,0.334694916071366
2009-09-26,0,1.807652,0.3225890606921
2009-09-27,0,1.744725,0.313119300073366
2009-09-28,0,1.806492,0.305539379243855
2009-09-29,0,1.737427,0.299316542952714
2009-09-30,0,1.9004,0.294070432054296
2009-10-01,0.05,2.088927,0.291837423627553
2009-10-02,0,1.704401,0.289634003251138
2009-10-03,0,1.398388,0.284812807232057
2009-10-04,0,1.361371,0.280598378411598
2009-10-05,0.79,1.736741,0.313225489542153
2009-10-06,16.58,1.611057,1.10570753124719
2009-10-07,3.44,2.17422,1.85038064159341
2009-10-08,4.29,2.514847,1.77188874479559
2009-10-09,7.33,2.106764,1.90006196448325
2009-10-10,0.03,1.651734,1.80610413447418
2009-10-11,10.96,1.763238,1.88408977773674
2009-10-12,11.68,1.523339,2.52097232471236
2009-10-13,3.97,1.425926,2.65758797498821
2009-10-14,0.55,1.263709,2.21247200789693
2009-10-15,0,0.9227384,1.69798031031465
2009-10-16,0,0.8372267,1.3024314901618
2009-10-17,0.47,1.013969,1.04107973819669
2009-10-18,2.54,1.11932,0.97364981050133
2009-10-19,0,0.9196151,0.910412269185918
2009-10-20,0,0.8473702,0.737897606487738
2009-10-21,0,1.016953,0.613885431349017
2009-10-22,0.1,1.374926,0.529154610185043
2009-10-23,0.44,1.216016,0.488642519058447
2009-10-24,0,1.176927,0.455491250988567
2009-10-25,4.47,1.266465,0.617085040625464
2009-10-26,0.56,1.360998,0.773768743315396
2009-10-27,0.05,1.25101,0.666752281875353
2009-10-28,0,1.286191,0.561860865129356
2009-10-29,0,1.015541,0.483677871157918
2009-10-30,0,1.051226,0.427053006408967
2009-10-31,0,1.129001,0.385824354697852
2009-11-01,0,1.032294,0.355593483117202
2009-11-02,20.83,1.156498,1.30523146189039
2009-11-03,6.45,1.144117,2.35905286444757
2009-11-04,12.17,1.024777,2.66494609450157
2009-11-05,10.72,1.058499,3.10813538469043
2009-11-06,3.44,1.012393,3.01450087600744
2009-11-07,1.53,1.027264,2.49260707603305
2009-11-08,9.83,0.9694805,2.41511271529436
2009-11-09,0,0.9081361,2.31784549408663
2009-11-10,0.68,0.9466661,1.7840868897878
2009-11-11,0.4,0.9018559,1.42345257449892
2009-11-12,0,0.802691,1.13227946591487
2009-11-13,0.44,0.8808149,0.924062024115893
2009-11-14,0.28,1.266484,0.789281595789538
2009-11-15,3.53,1.267145,0.837267641332927
2009-11-16,2.45,1.136858,0.984815058704305
2009-11-17,13.31,1.21371,1.54947007590287
2009-11-18,11.27,1.138559,2.4110235348466
2009-11-19,0,1.074777,2.39383888739202
2009-11-20,0,0.9915159,1.80954548273635
2009-11-21,0,0.9228478,1.39148060226981
2009-11-22,0.21,1.127094,1.1020180426356
2009-11-23,4.53,1.124333,1.10977728416433
2009-11-24,24.24,1.063332,2.27563376451086
2009-11-25,7.41,1.147095,3.32069600419175
2009-11-26,8.44,1.082727,3.26147620732928
2009-11-27,7.14,0.9823672,3.2132339866301
2009-11-28,10.81,0.9250795,3.29175588148935
2009-11-29,18.35,0.9301861,3.90641048206456
2009-11-30,5.78,0.966407,4.13672899269379
2009-12-01,0.33,0.810569,3.39111025644201
2009-12-02,2.78,0.7297961,2.69474892367439
2009-12-03,5.76,0.7424351,2.46845660555199
2009-12-04,20.28,0.8859177,3.16948659013593
2009-12-05,0,0.6863083,3.44719035614657
2009-12-06,10.46,0.767214,3.09972545973918
2009-12-07,13.32,0.979632,3.54078987041768
2009-12-08,2.62,0.802062,3.48803909543882
2009-12-09,8.31,0.8043016,3.17004492181909
2009-12-10,1.23,0.7992892,2.89656712112046
2009-12-11,6.79,0.9395251,2.60255497104939
2009-12-12,1.91,0.8305926,2.4464321902118
2009-12-13,0.1,0.6603587,1.98973589508107
2009-12-14,0.29,0.5729269,1.5768030470918
2009-12-15,0,0.4644361,1.27655449682559
2009-12-16,0,0.4829431,1.04568768329962
2009-12-17,0,0.4667883,0.87956412308891
2009-12-18,0,0.4009569,0.759667240943206
2009-12-19,0,0.4173667,0.672779844241047
2009-12-20,0.49,0.2637233,0.633481159301671
2009-12-21,6.53,0.3118097,0.926523862617474
2009-12-22,5.62,0.4667029,1.4097927782741
2009-12-23,15.94,0.6197243,2.21851359493749
2009-12-24,0,0.5673743,2.56014228487293
2009-12-25,6.54,0.5962517,2.28496298860206
2009-12-26,7.98,0.6521371,2.50708850969052
2009-12-27,0,0.5833494,2.34954086483209
2009-12-28,8.93,0.5283053,2.25622695771718
2009-12-29,0.2,0.596746,2.23249662813846
2009-12-30,13.94,0.6006402,2.43480522622374
2009-12-31,4.82,0.9727193,2.86085358353658
