"Date","P","E","MIV_Q_sim"
2009-07-19,1.22,2.89138,0.664047002210923
2009-07-20,5.51,2.987741,1.56464055873839
2009-07-21,0.16,3.315642,0.558421665764727
2009-07-22,9.65,4.311081,2.65450700446632
2009-07-23,5.99,4.281851,2.27477357187416
2009-07-24,8.85,3.467221,3.01633262915772
2009-07-25,3.42,3.112767,1.64274231411588
2009-07-26,0.59,2.964768,0.668419072598746
2009-07-27,0,3.303321,0.299349603002384
2009-07-28,2.58,3.164488,0.647229694554944
2009-07-29,0,3.047309,0.292756796219517
2009-07-30,9.48,3.582638,2.42343216402609
2009-07-31,0.08,3.123845,0.706163738337397
2009-08-01,0,2.961106,0.31088301808903
2009-08-02,0,3.487834,0.172788933214543
2009-08-03,9.39,3.043829,2.27166127921297
2009-08-04,0.63,2.967963,0.803266416764138
2009-08-05,0,3.08849,0.339423356747614
2009-08-06,0,3.394183,0.184436049699219
2009-08-07,0,3.823559,0.115885231467566
2009-08-08,0.15,3.863287,0.095794062101928
2009-08-09,0,3.549021,0.0682867871274528
2009-08-10,0,3.526416,0.0513703780826179
2009-08-11,0,3.736363,0.0402101961615766
2009-08-12,1.65,3.35621,0.219025431036151
2009-08-13,0,3.343398,0.132464206627246
2009-08-14,30.19,3.129776,8.52797906777202
2009-08-15,0,2.944408,1.41211115368892
2009-08-16,0,3.172161,0.491958869993708
2009-08-17,0,3.704509,0.241456902971952
2009-08-18,0,3.453029,0.142765572956221
2009-08-19,0,3.122391,0.0945781536377671
2009-08-20,0,3.664809,0.0675663116113805
2009-08-21,2.08,4.415073,0.331369496047077
2009-08-22,5.15,2.893412,1.25542834023867
2009-08-23,0,2.789335,0.456133542569229
2009-08-24,0,2.830374,0.228750071694986
2009-08-25,0,3.23881,0.136970563055537
2009-08-26,2.52,3.113473,0.492567613219513
2009-08-27,0,2.899563,0.241669653785204
2009-08-28,0,3.16247,0.142861730106901
2009-08-29,0.17,2.683121,0.113705033313124
2009-08-30,0,2.244487,0.0786476643640773
2009-08-31,0,2.166915,0.0579023253393875
2009-09-01,0,2.650404,0.0445990415927203
2009-09-02,11.1,2.558096,2.43952713396314
2009-09-03,0.46,2.521474,0.791700105310471
2009-09-04,11.03,2.443825,3.08052521414109
2009-09-05,15.91,1.931925,5.2069013652523
2009-09-06,0,2.043467,1.07583566591979
2009-09-07,0,1.951387,0.412462642715384
2009-09-08,0,2.27679,0.212730065404252
2009-09-09,0,2.516431,0.129512439755788
2009-09-10,0,2.670638,0.0874363886964843
2009-09-11,0.13,2.524838,0.0754413829928057
2009-09-12,0,2.304254,0.0559031970801388
2009-09-13,0,2.255469,0.0432670663053146
2009-09-14,0.23,1.891005,0.0514913981118511
2009-09-15,1.65,1.85738,0.233284950117621
2009-09-16,0,2.043344,0.139050578658569
2009-09-17,0,2.336488,0.0925958393528594
2009-09-18,0,2.48835,0.0663867359724141
2009-09-19,0,2.431557,0.0501490819561569
2009-09-20,0.65,2.425047,0.0977092271071762
2009-09-21,0.23,2.541699,0.0921841612582434
2009-09-22,0,2.51324,0.0661409849344717
2009-09-23,0,2.130404,0.0499905631693974
2009-09-24,0,2.048132,0.0392691362855948
2009-09-25,0,2.136672,0.031773740638467
2009-09-26,0,1.807652,0.026316875338945
2009-09-27,0,1.744725,0.0222126530967815
2009-09-28,0,1.806492,0.0190423161284709
2009-09-29,0,1.737427,0.0165382964305383
2009-09-30,0,1.9004,0.0145230126535761
2009-10-01,0.05,2.088927,0.0148305582379931
2009-10-02,0,1.704401,0.0131278902979492
2009-10-03,0,1.398388,0.011718872273236
2009-10-04,0,1.361371,0.0105382738418556
2009-10-05,0.79,1.736741,0.0539172106749908
2009-10-06,16.58,1.611057,3.9350720930392
2009-10-07,3.44,2.17422,1.75215316173766
2009-10-08,4.29,2.514847,1.55099939443201
2009-10-09,7.33,2.106764,2.29135858062124
2009-10-10,0.03,1.651734,0.67165657138265
2009-10-11,10.96,1.763238,2.96321639662697
2009-10-12,11.68,1.523339,3.871358790819
2009-10-13,3.97,1.425926,1.89376035904194
2009-10-14,0.55,1.263709,0.707953342012384
2009-10-15,0,0.9227384,0.311423408354491
2009-10-16,0,0.8372267,0.173012904162878
2009-10-17,0.47,1.013969,0.169430227722064
2009-10-18,2.54,1.11932,0.522482416439279
2009-10-19,0,0.9196151,0.252001213806313
2009-10-20,0,0.8473702,0.14749802561119
2009-10-21,0,1.016953,0.0970821779309868
2009-10-22,0.1,1.374926,0.078597139903284
2009-10-23,0.44,1.216016,0.100917811246898
2009-10-24,0,1.176927,0.0712979926428196
2009-10-25,4.47,1.266465,0.810663298072893
2009-10-26,0.56,1.360998,0.443840682079942
2009-10-27,0.05,1.25101,0.231930014899703
2009-10-28,0,1.286191,0.138430508935116
2009-10-29,0,1.015541,0.0922635156464113
2009-10-30,0,1.051226,0.0661883765811628
2009-10-31,0,1.129001,0.0500211426112491
2009-11-01,0,1.032294,0.0392900469201415
2009-11-02,20.83,1.156498,5.23238685546012
2009-11-03,6.45,1.144117,2.77404849250753
2009-11-04,12.17,1.024777,4.01963996525401
2009-11-05,10.72,1.058499,3.84505933577001
2009-11-06,3.44,1.012393,1.76735800484647
2009-11-07,1.53,1.027264,0.905381366622181
2009-11-08,9.83,0.9694805,2.8399477812144
2009-11-09,0,0.9081361,0.75718755393676
2009-11-10,0.68,0.9466661,0.453151031628683
2009-11-11,0.4,0.9018559,0.293240625939341
2009-11-12,0,0.802691,0.165399778567587
2009-11-13,0.44,0.8808149,0.162151886705212
2009-11-14,0.28,1.266484,0.138853735395191
2009-11-15,3.53,1.267145,0.715319240946232
2009-11-16,2.45,1.136858,0.816002974722118
2009-11-17,13.31,1.21371,3.83424590204951
2009-11-18,11.27,1.138559,4.03254909554483
2009-11-19,0,1.074777,0.929995240610176
2009-11-20,0,0.9915159,0.374542219400153
2009-11-21,0,0.9228478,0.198293930137148
2009-11-22,0.21,1.127094,0.149812208313292
2009-11-23,4.53,1.124333,0.96914067459347
2009-11-24,24.24,1.063332,7.39938871934794
2009-11-25,7.41,1.147095,3.40355251987836
2009-11-26,8.44,1.082727,3.16240180967217
2009-11-27,7.14,0.9823672,2.74064284209356
2009-11-28,10.81,0.9250795,3.7716803518629
2009-11-29,18.35,0.9301861,6.40644691992271
2009-11-30,5.78,0.966407,2.84599334074967
2009-12-01,0.33,0.810569,0.83686674343547
2009-12-02,2.78,0.7297961,0.972359025478991
2009-12-03,5.76,0.7424351,1.82305508254943
2009-12-04,20.28,0.8859177,6.69337110155519
2009-12-05,0,0.6863083,1.23738979478597
2009-12-06,10.46,0.767214,3.35368576832589
2009-12-07,13.32,0.979632,4.82059585041981
2009-12-08,2.62,0.802062,1.74639180459003
2009-12-09,8.31,0.8043016,2.87607334373783
2009-12-10,1.23,0.7992892,1.07401462957021
2009-12-11,6.79,0.9395251,2.20936864954734
2009-12-12,1.91,0.8305926,1.13071413481142
2009-12-13,0.1,0.6603587,0.447125322937652
2009-12-14,0.29,0.5729269,0.27634919481258
2009-12-15,0,0.4644361,0.158178749820884
2009-12-16,0,0.4829431,0.102649854198061
2009-12-17,0,0.4667883,0.0723070546418444
2009-12-18,0,0.4009569,0.0539299567359054
2009-12-19,0,0.4173667,0.0419427320223648
2009-12-20,0.49,0.2637233,0.0781594948298576
2009-12-21,6.53,0.3118097,1.49015510914625
2009-12-22,5.62,0.4667029,2.00475423734379
2009-12-23,15.94,0.6197243,5.47218134361295
2009-12-24,0,0.5673743,1.10630954511568
2009-12-25,6.54,0.5962517,2.1739149207569
2009-12-26,7.98,0.6521371,2.93485876342239
2009-12-27,0,0.5833494,0.772149530208233
2009-12-28,8.93,0.5283053,2.79231325634836
2009-12-29,0.2,0.596746,0.799479193881993
2009-12-30,13.94,0.6006402,4.45751477842035
2009-12-31,4.82,0.9727193,2.39083994302269
