"Date","P","E","MV_Q_sim"
2009-07-21,0.16,3.315642,1.0790783406864
2009-07-22,9.65,4.311081,1.51007507648963
2009-07-23,5.99,4.281851,2.53669742539365
2009-07-24,8.85,3.467221,2.63858888836364
2009-07-25,3.42,3.112767,2.3539056941377
2009-07-26,0.59,2.964768,1.16899976751786
2009-07-27,0,3.303321,0.497502437440859
2009-07-28,2.58,3.164488,0.467453161321843
2009-07-29,0,3.047309,0.479511539358798
2009-07-30,9.48,3.582638,1.21294461866469
2009-07-31,0.08,3.123845,1.64290947658589
2009-08-01,0,2.961106,0.550285802558613
2009-08-02,0,3.487834,0.26139620608132
2009-08-03,9.39,3.043829,1.05674011607633
2009-08-04,0.63,2.967963,1.64364465594556
2009-08-05,0,3.08849,0.611483518024792
2009-08-06,0,3.394183,0.28143061974156
2009-08-07,0,3.823559,0.160366671662871
2009-08-08,0.15,3.863287,0.112076130020397
2009-08-09,0,3.549021,0.0858079381035584
2009-08-10,0,3.526416,0.062299353687961
2009-08-11,0,3.736363,0.0474955412793192
2009-08-12,1.65,3.35621,0.111627419473128
2009-08-13,0,3.343398,0.183581433214196
2009-08-14,30.19,3.129776,3.69855177503251
2009-08-15,0,2.944408,5.36690622796584
2009-08-16,0,3.172161,1.09431151249072
2009-08-17,0,3.704509,0.417099350385219
2009-08-18,0,3.453029,0.214460495904039
2009-08-19,0,3.122391,0.130326569331813
2009-08-20,0,3.664809,0.0878808206987954
2009-08-21,2.08,4.415073,0.180167421906776
2009-08-22,5.15,2.893412,0.752911725842665
2009-08-23,0,2.789335,0.883240715502419
2009-08-24,0,2.830374,0.361841690783367
2009-08-25,0,3.23881,0.193339359884269
2009-08-26,2.52,3.113473,0.295744792715277
2009-08-27,0,2.899563,0.380694426767047
2009-08-28,0,3.16247,0.20067169811863
2009-08-29,0.17,2.683121,0.133719576871936
2009-08-30,0,2.244487,0.0993145991854909
2009-08-31,0,2.166915,0.0703600424562432
2009-09-01,0,2.650404,0.0526944481946014
2009-09-02,11.1,2.558096,0.965433111009781
2009-09-03,0.46,2.521474,1.78116141068258
2009-09-04,11.03,2.443825,1.89140436822227
2009-09-05,15.91,1.931925,4.14900440983777
2009-09-06,0,2.043467,3.16632123444806
2009-09-07,0,1.951387,0.807648561245716
2009-09-08,0,2.27679,0.340675843628008
2009-09-09,0,2.516431,0.184938974863877
2009-09-10,0,2.670638,0.116132918578072
2009-09-11,0.13,2.524838,0.0863119355524657
2009-09-12,0,2.304254,0.0688222202005496
2009-09-13,0,2.255469,0.0517131754303998
2009-09-14,0.23,1.891005,0.0486479437880441
2009-09-15,1.65,1.85738,0.126007480887436
2009-09-16,0,2.043344,0.193313705018318
2009-09-17,0,2.336488,0.120227345743749
2009-09-18,0,2.48835,0.0823117117325304
2009-09-19,0,2.431557,0.0601637181161179
2009-09-20,0.65,2.425047,0.0724660860212215
2009-09-21,0.23,2.541699,0.0969142788258413
2009-09-22,0,2.51324,0.080483039625971
2009-09-23,0,2.130404,0.0590381207435906
2009-09-24,0,2.048132,0.0453515377821777
2009-09-25,0,2.136672,0.0360671545286166
2009-09-26,0,1.807652,0.0294664092394086
2009-09-27,0,1.744725,0.0245960134058618
2009-09-28,0,1.806492,0.0208926376420299
2009-09-29,0,1.737427,0.0180058821617612
2009-09-30,0,1.9004,0.0157083647506599
2009-10-01,0.05,2.088927,0.0147957709736143
2009-10-02,0,1.704401,0.0141150371057163
2009-10-03,0,1.398388,0.0125380389563417
2009-10-04,0,1.361371,0.0112263066981505
2009-10-05,0.79,1.736741,0.0267725497826517
2009-10-06,16.58,1.611057,1.59784586867876
2009-10-07,3.44,2.17422,3.11512628811247
2009-10-08,4.29,2.514847,1.72160073459631
2009-10-09,7.33,2.106764,1.91529587722049
2009-10-10,0.03,1.651734,1.48532293384821
2009-10-11,10.96,1.763238,1.72647342062652
2009-10-12,11.68,1.523339,3.45881083938987
2009-10-13,3.97,1.425926,2.9230933655998
2009-10-14,0.55,1.263709,1.3209209654623
2009-10-15,0,0.9227384,0.528139409631111
2009-10-16,0,0.8372267,0.253928507422431
2009-10-17,0.47,1.013969,0.178474657190204
2009-10-18,2.54,1.11932,0.326885052883942
2009-10-19,0,0.9196151,0.397544026288415
2009-10-20,0,0.8473702,0.207112177418344
2009-10-21,0,1.016953,0.126854603553252
2009-10-22,0.1,1.374926,0.0909170349778833
2009-10-23,0.44,1.216016,0.0909640154739775
2009-10-24,0,1.176927,0.0877638379596726
2009-10-25,4.47,1.266465,0.359731462212497
2009-10-26,0.56,1.360998,0.669894571396714
2009-10-27,0.05,1.25101,0.354604538554722
2009-10-28,0,1.286191,0.19424345961006
2009-10-29,0,1.015541,0.120678468087275
2009-10-30,0,1.051226,0.0825631346050277
2009-10-31,0,1.129001,0.0603180101174763
2009-11-01,0,1.032294,0.046195877006297
2009-11-02,20.83,1.156498,2.1209023846634
2009-11-03,6.45,1.144117,4.37116329945194
2009-11-04,12.17,1.024777,3.42955499640601
2009-11-05,10.72,1.058499,3.9552762530283
2009-11-06,3.44,1.012393,2.83381942493314
2009-11-07,1.53,1.027264,1.36314700357204
2009-11-08,9.83,0.9694805,1.79659953015107
2009-11-09,0,0.9081361,1.83119515644948
2009-11-10,0.68,0.9466661,0.648451553195713
2009-11-11,0.4,0.9018559,0.391302486313468
2009-11-12,0,0.802691,0.237197771274007
2009-11-13,0.44,0.8808149,0.169082362493096
2009-11-14,0.28,1.266484,0.15397436252035
2009-11-15,3.53,1.267145,0.380644340169108
2009-11-16,2.45,1.136858,0.786616995439129
2009-11-17,13.31,1.21371,2.17710912636946
2009-11-18,11.27,1.138559,4.00210568066626
2009-11-19,0,1.074777,2.49036790153247
2009-11-20,0,0.9915159,0.699804046380025
2009-11-21,0,0.9228478,0.308958004444504
2009-11-22,0.21,1.127094,0.186422521005783
2009-11-23,4.53,1.124333,0.498052994851406
2009-11-24,24.24,1.063332,3.89977288503076
2009-11-25,7.41,1.147095,5.62436496152626
2009-11-26,8.44,1.082727,3.33902502478411
2009-11-27,7.14,0.9823672,2.97033404323668
2009-11-28,10.81,0.9250795,3.22871357978681
2009-11-29,18.35,0.9301861,5.012906302296
2009-11-30,5.78,0.966407,4.6918658466575
2009-12-01,0.33,0.810569,1.87030127984278
2009-12-02,2.78,0.7297961,0.939363852763431
2009-12-03,5.76,0.7424351,1.37942115538301
2009-12-04,20.28,0.8859177,4.07015278686144
2009-12-05,0,0.6863083,4.04696287632297
2009-12-06,10.46,0.767214,2.31289666353251
2009-12-07,13.32,0.979632,4.10260831924218
2009-12-08,2.62,0.802062,3.32714581910772
2009-12-09,8.31,0.8043016,2.31237250424025
2009-12-10,1.23,0.7992892,2.00096712701033
2009-12-11,6.79,0.9395251,1.62542176142486
2009-12-12,1.91,0.8305926,1.70193455831156
2009-12-13,0.1,0.6603587,0.80135111645726
2009-12-14,0.29,0.5729269,0.376469839663445
2009-12-15,0,0.4644361,0.224136061060375
2009-12-16,0,0.4829431,0.134840376178916
2009-12-17,0,0.4667883,0.0903310614710165
2009-12-18,0,0.4009569,0.06503140143272
2009-12-19,0,0.4173667,0.0492732281706234
2009-12-20,0.49,0.2637233,0.058904782297665
2009-12-21,6.53,0.3118097,0.631125031174363
2009-12-22,5.62,0.4667029,1.82365269364821
2009-12-23,15.94,0.6197243,3.63279214532735
2009-12-24,0,0.5673743,3.33701220376735
2009-12-25,6.54,0.5962517,1.68276014426531
2009-12-26,7.98,0.6521371,2.56788852414255
2009-12-27,0,0.5833494,1.85898773530964
2009-12-28,8.93,0.5283053,1.72416418125813
2009-12-29,0.2,0.596746,1.84624002329476
2009-12-30,13.94,0.6006402,2.48421883754577
2009-12-31,4.82,0.9727193,3.55651702732337
