"Date","P","E","MIX_Q_sim"
2009-08-05,0,3.08849,0.785296558346079
2009-08-06,0,3.394183,0.634674489341675
2009-08-07,0,3.823559,0.526426961170605
2009-08-08,0.15,3.863287,0.459330123454925
2009-08-09,0,3.549021,0.399864414350933
2009-08-10,0,3.526416,0.3567051094964
2009-08-11,0,3.736363,0.325192314063111
2009-08-12,1.65,3.35621,0.420928507465889
2009-08-13,0,3.343398,0.370124060301111
2009-08-14,30.19,3.129776,2.53597195249408
2009-08-15,0,2.944408,1.8873540493649
2009-08-16,0,3.172161,1.42360871948665
2009-08-17,0,3.704509,1.0918323079337
2009-08-18,0,3.453029,0.854262309058586
2009-08-19,0,3.122391,0.68394391359192
2009-08-20,0,3.664809,0.561636806187971
2009-08-21,2.08,4.415073,0.623274065485774
2009-08-22,5.15,2.893412,0.888432469895433
2009-08-23,0,2.789335,0.707535630558888
2009-08-24,0,2.830374,0.577685579390435
2009-08-25,0,3.23881,0.484279728811866
2009-08-26,2.52,3.113473,0.597319862313835
2009-08-27,0,2.899563,0.497605543710377
2009-08-28,0,3.16247,0.425724412397962
2009-08-29,0.17,2.683121,0.385824731583212
2009-08-30,0,2.244487,0.344594602200575
2009-08-31,0,2.166915,0.314479530528029
2009-09-01,0,2.650404,0.292305129836923
2009-09-02,11.1,2.558096,1.06646760991286
2009-09-03,0.46,2.521474,0.863650200849277
2009-09-04,11.03,2.443825,1.47381656451357
2009-09-05,15.91,1.931925,2.26909269509524
2009-09-06,0,2.043467,1.69521057330409
2009-09-07,0,1.951387,1.28482766342416
2009-09-08,0,2.27679,0.991157285215469
2009-09-09,0,2.516431,0.780803208245121
2009-09-10,0,2.670638,0.629927255718077
2009-09-11,0.13,2.524838,0.530793657583024
2009-09-12,0,2.304254,0.450078332668141
2009-09-13,0,2.255469,0.391759018408438
2009-09-14,0.23,1.891005,0.365788064588024
2009-09-15,1.65,1.85738,0.447572577177781
2009-09-16,0,2.043344,0.388435902596728
2009-09-17,0,2.336488,0.345541523895223
2009-09-18,0,2.48835,0.314247596622555
2009-09-19,0,2.431557,0.291240722646322
2009-09-20,0.65,2.425047,0.320049399074492
2009-09-21,0.23,2.541699,0.310464254488401
2009-09-22,0,2.51324,0.286820439734108
2009-09-23,0,2.130404,0.269297844520777
2009-09-24,0,2.048132,0.256150946866924
2009-09-25,0,2.136672,0.246133736407945
2009-09-26,0,1.807652,0.238356752927116
2009-09-27,0,1.744725,0.232185040988347
2009-09-28,0,1.806492,0.227165310329156
2009-09-29,0,1.737427,0.222973943215947
2009-09-30,0,1.9004,0.21937988228295
2009-10-01,0.05,2.088927,0.219700337435932
2009-10-02,0,1.704401,0.215870527021983
2009-10-03,0,1.398388,0.212552119356884
2009-10-04,0,1.361371,0.20960453876761
2009-10-05,0.79,1.736741,0.261759974685266
2009-10-06,16.58,1.611057,1.40417848524309
2009-10-07,3.44,2.17422,1.30427531755442
2009-10-08,4.29,2.514847,1.29310768610389
2009-10-09,7.33,2.106764,1.50023158034008
2009-10-10,0.03,1.651734,1.13649070861712
2009-10-11,10.96,1.763238,1.64748097644338
2009-10-12,11.68,1.523339,2.07007670395401
2009-10-13,3.97,1.425926,1.82775774289582
2009-10-14,0.55,1.263709,1.41226758119916
2009-10-15,0,0.9227384,1.07611558135632
2009-10-16,0,0.8372267,0.835497771392502
2009-10-17,0.47,1.013969,0.696404777106061
2009-10-18,2.54,1.11932,0.743499630395733
2009-10-19,0,0.9196151,0.59695700486897
2009-10-20,0,0.8473702,0.491699425265304
2009-10-21,0,1.016953,0.415917452498077
2009-10-22,0.1,1.374926,0.368259407264525
2009-10-23,0.44,1.216016,0.357682269906042
2009-10-24,0,1.176927,0.318500274200475
2009-10-25,4.47,1.266465,0.60643331328075
2009-10-26,0.56,1.360998,0.535723807055234
2009-10-27,0.05,1.25101,0.448688353432689
2009-10-28,0,1.286191,0.382419597313975
2009-10-29,0,1.015541,0.334501825032406
2009-10-30,0,1.051226,0.299689009763298
2009-10-31,0,1.129001,0.274236496873301
2009-11-01,0,1.032294,0.255471306172554
2009-11-02,20.83,1.156498,1.72546370738328
2009-11-03,6.45,1.144117,1.75697940463108
2009-11-04,12.17,1.024777,2.19458426339922
2009-11-05,10.72,1.058499,2.40958857625074
2009-11-06,3.44,1.012393,2.03986928359569
2009-11-07,1.53,1.027264,1.63812891412107
2009-11-08,9.83,0.9694805,1.95494213029844
2009-11-09,0,0.9081361,1.46873581419715
2009-11-10,0.68,0.9466661,1.17034747434745
2009-11-11,0.4,0.9018559,0.936492867660294
2009-11-12,0,0.802691,0.73992909398196
2009-11-13,0.44,0.8808149,0.630836692724262
2009-11-14,0.28,1.266484,0.540774526666608
2009-11-15,3.53,1.267145,0.711799626442611
2009-11-16,2.45,1.136858,0.755940313050595
2009-11-17,13.31,1.21371,1.58241624405563
2009-11-18,11.27,1.138559,2.03084671674055
2009-11-19,0,1.074777,1.5254075186078
2009-11-20,0,0.9915159,1.16387637602727
2009-11-21,0,0.9228478,0.905073696201103
2009-11-22,0.21,1.127094,0.734999592056037
2009-11-23,4.53,1.124333,0.930183063576816
2009-11-24,24.24,1.063332,2.53912403465654
2009-11-25,7.41,1.147095,2.44498442382039
2009-11-26,8.44,1.082727,2.45837892443791
2009-11-27,7.14,0.9823672,2.37405285793406
2009-11-28,10.81,0.9250795,2.59480438984684
2009-11-29,18.35,0.9301861,3.33601597682583
2009-11-30,5.78,0.966407,2.91407063279744
2009-12-01,0.33,0.810569,2.19791437573683
2009-12-02,2.78,0.7297961,1.87298872097924
2009-12-03,5.76,0.7424351,1.86961574407333
2009-12-04,20.28,0.8859177,2.99451432011346
2009-12-05,0,0.6863083,2.23557478816232
2009-12-06,10.46,0.767214,2.50478002236862
2009-12-07,13.32,0.979632,2.92750145887155
2009-12-08,2.62,0.802062,2.39706090642807
2009-12-09,8.31,0.8043016,2.46529163662224
2009-12-10,1.23,0.7992892,1.96029192485013
2009-12-11,6.79,0.9395251,2.03682457994849
2009-12-12,1.91,0.8305926,1.70876972782382
2009-12-13,0.1,0.6603587,1.33172995887407
2009-12-14,0.29,0.5729269,1.07654355248531
2009-12-15,0,0.4644361,0.870653403031424
2009-12-16,0,0.4829431,0.722677600788181
2009-12-17,0,0.4667883,0.616050865250871
2009-12-18,0,0.4009569,0.538948862005287
2009-12-19,0,0.4173667,0.48293132717973
2009-12-20,0.49,0.2637233,0.480464839804162
2009-12-21,6.53,0.3118097,0.953914934380301
2009-12-22,5.62,0.4667029,1.2223805355482
2009-12-23,15.94,0.6197243,2.23932157763656
2009-12-24,0,0.5673743,1.70096474197691
2009-12-25,6.54,0.5962517,1.83736408268202
2009-12-26,7.98,0.6521371,2.05290192223662
2009-12-27,0,0.5833494,1.56954689266913
2009-12-28,8.93,0.5283053,1.94090545829556
2009-12-29,0.2,0.596746,1.50651027310032
2009-12-30,13.94,0.6006402,2.30608116665557
2009-12-31,4.82,0.9727193,2.14388620910279
