"Date","P1","E1","P2","E2","P3","E3","Q"
2008-03-05,0,2.1435,0,2.0037,0,3.0469,10.3887120575
2008-03-06,0,2.7761,0,2.424,0,2.8504,8.2145502058
2008-03-07,9.95,2.2342,22.34,2.1124,26.52,2.6086,13.3156625517
2008-03-08,2.97,1.1883,0,1.901,0,3.058,11.223273134
2008-03-09,0,2.1829,0,2.1562,0,2.5,7.5134278095
2008-03-10,0,2.783,0,2.6184,0,2.9696,6.0192154497
2008-03-11,16.18,1.9496,8.06,2.158,0,3.209,5.8077759832
2008-03-12,0,2.9837,0,2.6831,3.98,2.317,6.2852839595
2008-03-13,0,3.3837,0,2.9626,0,3.3775,5.306159579
2008-03-14,0,3.2667,0,3.1204,0,3.5007,4.5279230204
2008-03-15,0,3.5344,0,3.3433,0,3.183,4.0434894684
2008-03-16,0,3.9298,0,3.6267,0,3.9736,3.7624195234
2008-03-17,0,3.4439,0,3.3496,0,4.0056,3.6050615973
2008-03-18,0,3.7487,0,3.1534,0,3.691,3.51751896
2008-03-19,4.7,3.2324,15.81,2.0473,0,2.9396,4.1375624115
2008-03-20,0,2.9799,2.08,3.1018,16.95,3.0784,6.7602189658
2008-03-21,0,3.5076,0,3.253,0,3.7604,5.7416931427
2008-03-22,0,3.6986,0,3.4935,0,3.9898,4.6349077467
2008-03-23,0,3.6742,0,3.3938,0,4.0499,4.1498781357
2008-03-24,0,3.135,0,2.8983,0,3.6548,3.8363250192
2008-03-25,0,3.1788,0,2.8473,0,3.2022,3.6410556282
2008-03-26,0,3.696,0,3.2964,0,3.609,3.524388487
2008-03-27,0,3.6244,0,3.5811,0,4.0277,3.4559030396
2008-03-28,0,3.5783,0,3.7229,0,4.2288,3.4152451773
2008-03-29,0,4.217,0,3.5273,0,4.1589,3.3899948449
2008-03-30,9.67,3.2637,9.96,2.6849,0,4.4252,3.9127911813
2008-03-31,33.6,1.9304,0,3.2429,0,4.3847,5.4630986625
2008-04-01,2.81,3.1361,0,2.4669,0,3.1328,6.0035383354
2008-04-02,5.44,3.5867,18.6,1.7235,0.17,3.7389,5.7739898376
2008-04-03,0,2.8524,0,3.2083,0,4.2449,5.6387031594
2008-04-04,0,4.3695,0,3.5058,0.4,3.8983,5.0305332447
2008-04-05,36.09,3.3287,46.25,2.9701,86.64,3.3103,25.7358438655
2008-04-06,0,2.633,0,2.9369,19.68,2.0244,22.9928301542
2008-04-07,0,4.5042,0,4.1337,0,3.4401,10.6848159431
2008-04-08,0,4.7189,0,4.1295,0,4.2463,6.7533969649
2008-04-09,0,4.3374,0,3.7872,0,4.171,5.3225351786
2008-04-10,0,3.6744,0,3.6284,0,4.5285,4.4652182278
2008-04-11,0,4.0339,0,3.3637,0,4.5165,3.9654518264
2008-04-12,1.96,4.6202,24.84,3.5809,5.71,3.9652,4.9217953304
2008-04-13,0,4.1559,0,4.1222,4.14,3.5808,5.7785611061
2008-04-14,0,4.0655,0,3.7643,0,4.4538,5.2557609517
2008-04-15,0,3.7692,0,3.4565,0,3.8216,4.6507062468
2008-04-16,0,4.1216,0,3.9621,0,4.4659,4.1677560624
2008-04-17,0,4.6157,0,4.2713,0,4.9437,3.8333336621
2008-04-18,0.02,4.107,0,4.263,0,5.2043,3.6234302074
2008-04-19,17.16,3.5183,19.94,3.4763,20.86,4.227,6.9413252813
2008-04-20,0,5.0542,0,4.5974,0,5.3043,6.4130793983
2008-04-21,0,5.0859,0,4.8828,0,5.7405,5.1982692754
2008-04-22,0,5.1002,0,5.122,0,5.8808,4.4976148325
2008-04-23,0,5.0412,0,5.1768,0,5.9551,4.0122176427
2008-04-24,0,4.9666,0,5.0202,0,5.7983,3.7111329334
2008-04-25,0,5.0435,0,4.9132,0,5.6088,3.5347480502
2008-04-26,0.34,4.7909,0,4.7301,0,5.6233,3.4443815994
2008-04-27,4.48,2.3336,7.77,3.1388,0,5.4728,3.6693366
2008-04-28,0,4.681,5.66,3.374,13.61,3.8842,5.1249887959
2008-04-29,0,4.8894,0,4.7106,0,5.3623,4.3277755156
2008-04-30,0,5.2634,0,4.7767,0,5.4854,3.9278545051
2008-05-01,0,5.2201,0,4.8969,0,5.8776,3.6897408116
2008-05-02,0,4.6199,0,4.4169,0,5.8317,3.5281477929
2008-05-03,13.98,4.1022,40.4,3.3073,0,5.15,4.794136212
2008-05-04,0,5.2243,3.69,4.179,20.77,4.0514,8.5897980983
2008-05-05,0,4.8635,0,4.8041,0,6.0227,6.7635815746
2008-05-06,0,4.4283,0,4.6558,0,5.9333,5.3861275226
2008-05-07,0,4.7959,0,5.0145,0,6.1532,4.5803263427
2008-05-08,0,4.5343,0,4.7475,0,5.6333,4.0496417986
2008-05-09,0,5.4992,0,4.5624,0,4.8793,3.7237001128
2008-05-10,0,5.8508,0,4.9458,0,4.8994,3.5331100428
2008-05-11,0,5.2809,0,4.3932,0,4.3832,3.424441768
2008-05-12,0,5.4182,0,5.2537,0,6.492,3.3625416585
2008-05-13,0,5.2773,0,5.0287,0,6.0093,3.3262380297
2008-05-14,7.04,3.6117,0,4.8037,0,5.8705,3.5278318221
2008-05-15,53.06,2.4061,17.91,3.4218,0,5.6644,5.6335373831
2008-05-16,0,4.9601,20.8,2.9297,29.37,2.6559,11.2006779438
2008-05-17,0,4.7662,0,4.392,30.1,3.8852,13.954423558
2008-05-18,0,4.6481,0,4.8315,0,5.4125,7.6163249624
2008-05-19,0,5.9454,0,5.0612,0,5.7536,4.9811213577
2008-05-20,0,6.0464,0,5.2705,0,5.6966,4.2586167785
2008-05-21,0,5.9715,0,5.2119,0,5.7168,3.8245905538
2008-05-22,0,5.7986,0,4.9004,0,5.9986,3.5733674738
2008-05-23,8.44,4.1853,4.85,3.6387,0,5.3087,3.7763369329
2008-05-24,0,4.8715,0,4.5722,20.39,4.3385,6.2424741604
2008-05-25,0,5.1212,0,5.115,0,5.9891,4.3557260746
2008-05-26,0,5.5853,0,5.5116,0,5.9107,3.6792431226
2008-05-27,0,5.4369,15.88,4.4381,0,6.3361,3.7191532675
2008-05-28,3.51,4.9838,0,5.4026,0,6.3942,4.0592064969
2008-05-29,9.56,3.9846,0,5.332,0,6.3389,4.367893704
2008-05-30,0,6.0467,0,5.06,0,6.2633,4.3173945368
2008-05-31,0,5.9965,0,5.6829,0,6.736,3.9177559507
2008-06-01,0,5.9925,0,5.5852,0,6.8929,3.6049291031
2008-06-02,0,5.885,0,5.6547,0,6.8342,3.4254922727
2008-06-03,0,5.9211,0,5.5213,0,6.704,3.3320217428
2008-06-04,0,5.8448,0,5.3575,0,6.9074,3.2834649807
2008-06-05,0,5.3214,0,5.4205,0,6.8369,3.2565392267
2008-06-06,0,5.3529,0,5.4093,0,6.9402,3.2397201121
2008-06-07,0,5.6037,0,5.8471,0,7.2676,3.2275957998
2008-06-08,0,5.7858,0,6.0274,0,7.1609,3.2176596107
2008-06-09,0,6.2915,0,5.9887,0,7.3099,3.2087570194
2008-06-10,0.45,5.9957,14.24,4.4821,7.64,5.3984,3.7917392452
2008-06-11,0,5.8297,4.4,4.3947,18.49,5.3152,5.7315514707
2008-06-12,0,6.4229,10.43,4.411,0,6.655,4.229376831
2008-06-13,0,6.2222,13.74,4.52,10.43,5.1176,5.3540995063
2008-06-14,0.01,6.2277,5.54,4.3982,6.42,4.9038,5.3529369707
2008-06-15,0,5.7162,15.95,4.4361,15.84,4.6965,7.2134066022
2008-06-16,0,6.6346,0,5.7016,1.54,6.4955,5.4943115625
2008-06-17,0,6.7974,0,5.9964,0,6.86,4.6190198223
2008-06-18,0,6.711,0,6.0203,0,7.1128,4.1446647367
2008-06-19,0,6.4507,0,5.9998,0,7.304,3.8064444929
2008-06-20,0,6.4169,0,6.1313,0,7.2849,3.5833983222
2008-06-21,8.29,4.9116,15.18,4.6399,0,6.9963,3.9587213842
2008-06-22,0,6.5133,6.16,4.3689,0,6.0753,4.47230985
2008-06-23,0,6.6333,0,5.8631,12.68,5.0753,5.3664953384
2008-06-24,0,6.6493,0,5.9426,0,7.0003,4.2096210273
2008-06-25,17.7,4.9969,0,5.8951,0,7.145,4.4031639526
2008-06-26,23.2,4.9675,10.61,4.5866,2.25,6.4468,5.5309627233
2008-06-27,9.1,4.8407,9.02,4.276,18.37,4.937,8.0520435162
2008-06-28,8.38,4.4933,3.83,4.3051,9.51,4.5092,7.5403106661
2008-06-29,5.8,4.3947,5.82,4.2485,5.83,4.81,6.6605773072
2008-06-30,0,5.4433,8.06,3.9096,22.47,4.3415,9.3674426338
2008-07-01,0,6.2056,4.81,4.8334,13,4.6629,8.0909336348
2008-07-02,0,6.3928,0,5.8178,0,6.4378,5.0922396359
2008-07-03,0,6.3651,0,5.6373,0,6.4911,4.205749658
2008-07-04,11.81,4.9012,6.85,5.1038,0.79,6.1529,4.3744518808
2008-07-05,0,6.2616,0,5.6801,16.1,4.789,6.3702296327
2008-07-06,0,6.1851,1.91,5.157,12.49,4.8826,6.299600894
2008-07-07,0,6.1048,16.67,4.6568,24.54,4.6009,9.2102202394
2008-07-08,0,6.1097,0,5.6907,0,6.4495,5.4589270369
2008-07-09,0,6.0046,0,5.3568,0,6.2444,4.3296931156
2008-07-10,0,6.014,0,5.2163,0,5.8944,3.9596938247
2008-07-11,10.29,4.3491,0,5.2318,14.86,4.6387,5.7194094636
2008-07-12,0,6.0558,0,5.4288,17.66,4.6524,7.1724279198
2008-07-13,0,5.9487,0.01,5.5889,29.5,4.9306,10.3888426387
2008-07-14,0,5.7978,0,5.5604,2.38,5.933,5.4223549142
2008-07-15,0,5.4225,0,5.8814,0,6.7497,3.6453249023
2008-07-16,0,6.5422,0,6.072,0,6.8269,3.3944678265
2008-07-17,0,6.6213,0,5.9865,0,6.7364,3.3162924331
2008-07-18,0,6.5391,0,5.6852,0,6.8543,3.2795555792
2008-07-19,0,5.9025,0,5.8301,0,7.0277,3.2576974502
2008-07-20,0,6.0647,0,5.9265,0,6.8865,3.2421339991
2008-07-21,0,6.1978,0,5.9982,0,7.063,3.2295491538
2008-07-22,0,6.2211,1.3,5.4601,0,6.9065,3.228241173
2008-07-23,0,6.0931,0,5.261,9.01,6.0025,3.783787543
2008-07-24,2.86,5.1899,3.04,4.5551,16.18,5.068,5.2009091819
2008-07-25,0,5.6881,0,5.5747,0,6.2619,3.784598053
2008-07-26,0,5.8155,0,5.4843,13.76,5.1431,5.0994101514
2008-07-27,0,6.097,11.26,4.2112,12.16,4.9706,5.4851572701
2008-07-28,0,6.5457,8.21,4.527,0.41,6.3049,4.059593666
2008-07-29,0,6.4153,0,5.5032,0,6.1626,3.7898025184
2008-07-30,0,5.9344,3.42,3.9169,0,5.7956,3.6863767394
2008-07-31,0,5.3206,0,4.7389,0,5.4766,3.5941524807
2008-08-01,0,5.3643,14,3.4795,0,5.8825,3.6693532697
2008-08-02,0,5.9995,4.61,4.0001,14.31,4.0775,5.2041117118
2008-08-03,15.87,5.0231,10.14,4.8123,0,5.9528,4.7740607822
2008-08-04,0,5.7514,0,5.2143,0,6.1452,5.0034886482
2008-08-05,0,5.2424,0,5.0683,0.19,5.9643,4.5037927836
2008-08-06,1.74,4.1389,0,5.2173,0,6.5316,4.0446810046
2008-08-07,0,5.6203,0,5.3604,0,6.6884,3.7467997991
2008-08-08,0,5.7247,25.98,4.2675,16.03,5.1132,5.4233503939
2008-08-09,9.63,3.8238,0,5.2289,0,6.6898,4.9977610403
2008-08-10,0,5.4132,0,5.3487,0,6.7326,4.9381389237
2008-08-11,8.23,3.9838,14.05,3.8672,0,6.1326,4.9366109889
2008-08-12,11.28,3.6566,15.27,2.8173,16.71,3.4219,7.3980201197
2008-08-13,34.58,2.7201,22.97,2.6484,48.97,3.4041,17.9025588782
2008-08-14,0,5.2029,0,4.6725,14.91,4.1552,13.731059729
2008-08-15,0,5.4836,0,5.026,0,5.902,7.7751914262
2008-08-16,4.44,3.8937,6.65,3.7155,22.52,4.5013,10.0009251498
2008-08-17,0,4.2279,8.39,3.2706,0,5.213,6.3085287112
2008-08-18,0,4.5813,5.11,3.6659,24.15,4.2119,9.6321010215
2008-08-19,0.82,4.4801,0,4.7799,4,4.8208,6.4672470323
2008-08-20,26.34,2.9673,4.86,3.5658,0,5.6588,5.5998466398
2008-08-21,10.49,2.4074,0,4.566,0,5.7889,6.0126597355
2008-08-22,4.35,3.8271,0,4.9082,0,5.2274,5.5420889471
2008-08-23,0,5.1119,0,4.6848,15.34,3.4976,6.5201016144
2008-08-24,11.92,3.8231,16,2.395,37.78,2.4965,12.9294354338
2008-08-25,6.22,3.1928,13.51,2.0261,41.52,3.8107,17.476364889
2008-08-26,3.8,3.4449,16.37,3.0525,27.74,3.1025,15.8600946004
2008-08-27,0,5.2046,0,4.671,0,5.3018,8.4837417452
2008-08-28,0,5.3954,0,4.9542,0,5.8798,5.8163419707
2008-08-29,0,5.3616,0,4.9263,0,6.0205,4.8721287268
2008-08-30,0,5.2872,0,4.999,0,6.062,4.246218969
2008-08-31,0,5.2006,8.53,4.2001,0,5.7711,4.0439834977
2008-09-01,0,4.4299,30.63,3.1547,7.83,3.7515,5.5292398329
2008-09-02,145.73,1.8997,63.45,1.9562,10.56,3.4184,14.3332684039
2008-09-03,101.82,2.1688,23.05,2.0184,0,5.1066,23.4092185466
2008-09-04,1.13,3.8822,0,3.0494,0,4.5844,23.3379359982
2008-09-05,0,3.3835,4.55,3.1547,0,5.0613,18.1192012357
2008-09-06,0,3.8775,0,4.2679,0,5.4444,14.4509988022
2008-09-07,0,4.5902,0,4.3506,0,5.5736,11.9580347321
2008-09-08,0,4.9109,0,4.6282,0,5.6494,9.1524176398
2008-09-09,0,5.032,7.49,3.8203,0.2,5.7356,6.7917964786
2008-09-10,0,4.8376,0,4.7395,0,5.6229,5.5014171253
2008-09-11,0,4.5138,3.94,3.5647,0,5.2176,4.7847990008
2008-09-12,4.02,3.7224,5,3.1223,2.42,4.5186,4.8008881733
2008-09-13,23.75,2.7539,2.06,3.2107,0,5.1524,5.4759246664
2008-09-14,18.53,2.7941,0,3.4597,0,5.2842,6.263432618
2008-09-15,9.77,3.1851,1.51,4.1105,0,5.2368,6.1913791263
2008-09-16,0,4.2269,0,3.5906,0,5.1259,5.4111700152
2008-09-17,0,4.0131,0,4.1045,0,4.9764,4.5167781336
2008-09-18,0,4.192,0,4.2067,0,4.8923,3.9537005895
2008-09-19,0,4.2085,0,3.9582,0,4.4954,3.6515228977
2008-09-20,0,4.2842,16.5,3.0556,0,4.7351,3.9221654764
2008-09-21,0,4.3283,18.84,2.9357,0,4.4653,4.9426845947
2008-09-22,0,4.1791,0,3.9901,0,4.5093,5.5806280203
2008-09-23,0,4.3188,0,4.0387,0,4.698,5.2710386089
2008-09-24,0,4.2697,0,4.0868,0,4.7444,4.6962006889
2008-09-25,0,4.2247,0,3.8616,0,4.4477,4.1947537285
2008-09-26,0,4.1666,0,3.839,0,4.4661,3.8445464115
2008-09-27,0,4.1023,0,3.8675,0,4.4859,3.6248966435
2008-09-28,0,4.0489,0,3.8647,0,4.5094,3.4948910327
2008-09-29,0,4.0111,0,3.8916,0,4.5399,3.4199062733
2008-09-30,0,4.0017,0,3.8636,0,4.4863,3.3764727419
2008-10-01,0,3.8545,0,3.6951,0,4.3502,3.3503237516
2008-10-02,0,3.6306,0,3.435,0,3.9797,3.3333562142
2008-10-03,0,3.6494,0,3.4289,0,3.9843,3.3211791245
2008-10-04,0,3.5662,0,3.449,0,4.0227,3.3114854078
2008-10-05,0,3.5601,0,3.4298,0,3.9791,3.3030892812
2008-10-06,0,3.4034,0,3.2971,0,3.8901,3.2953971263
2008-10-07,2.11,3.0008,14.12,2.5188,0,3.553,3.5970588126
2008-10-08,8.28,2.5952,34.99,2.2407,18.99,2.2676,6.97045269
2008-10-09,0,2.9883,0,2.8399,32.1,2.5911,12.6354690436
2008-10-10,0,3.1336,0,2.7943,0,3.0181,7.2985855836
2008-10-11,0,3.131,0,2.9743,0,3.0779,5.308707869
2008-10-12,0,3.0248,0,2.6574,0,2.2312,4.5038020881
2008-10-13,0,2.6667,0,2.17,0,1.9589,4.002395933
2008-10-14,0,2.6529,0,2.5724,0,3.0965,3.7010063283
2008-10-15,0,2.6764,0,2.9326,0,3.3732,3.5274421818
2008-10-16,14.46,2.0707,0,2.909,0,3.4167,3.8907622865
2008-10-17,16.76,2.1188,0,2.698,0,3.3996,4.6530488197
2008-10-18,0,2.5269,0,2.3447,1.34,3.0016,4.7536183955
2008-10-19,0,2.5529,0,2.3961,0,2.8582,4.1074706006
2008-10-20,0,2.5129,0,2.3223,0,2.6581,3.6779721547
2008-10-21,0,2.5356,0,2.3837,0,2.7095,3.4567827232
2008-10-22,0,2.5226,0,2.3598,0,2.7345,3.3575562756
2008-10-23,7,2.0982,4,1.8192,0,2.7017,3.6003802635
2008-10-24,0,1.8208,2.95,1.574,48.99,1.7627,12.2774601753
2008-10-25,0,2.2342,0,2.154,0,2.1866,5.6954608711
2008-10-26,0,2.3275,0,2.2091,0,2.5016,3.8259794752
2008-10-27,0,2.4131,0,2.1603,0,2.4637,3.5523010271
2008-10-28,0,1.7911,0,1.7286,0,2.034,3.4279756634
2008-10-29,0,1.7465,0,1.6745,0,1.868,3.3599150127
2008-10-30,0,1.9003,0,1.7647,0,2.021,3.3208735748
2008-10-31,0,2.0321,0,1.8755,0,2.1792,3.2976451801
2008-11-01,0,2.0627,0,1.9177,0,2.179,3.2830678684
2008-11-02,0,2.0575,0,1.9093,0,2.2013,3.2732003456
2008-11-03,0,2.0231,0,1.9253,0,2.292,3.2658898609
2008-11-04,0,2.0087,0,1.9554,0,2.3064,3.2599724425
2008-11-05,0,2.0307,0,1.8747,0,2.1455,3.2548272661
2008-11-06,0,1.9893,0,1.9086,0,2.2121,3.2501279989
2008-11-07,12.22,1.7203,0,1.9101,0,2.2392,3.6350639289
2008-11-08,0,1.7302,0,1.6703,4,2.0299,4.0979539344
2008-11-09,0,1.7069,0,1.6017,0,1.8935,3.6477679949
2008-11-10,0,1.6077,0,1.4884,0,1.7685,3.4341969729
2008-11-11,0.66,1.5401,0,1.5709,0,1.7848,3.3382140027
2008-11-12,67.63,1.1101,0,1.6328,0,1.892,5.4515427759
2008-11-13,5.77,1.1076,14.08,1.2426,7.28,1.6384,7.649894401
2008-11-14,0,1.3011,0,1.5295,4.23,1.8212,6.6164192315
2008-11-15,2,1.5312,1.57,1.6071,0,2.0407,5.12169604
2008-11-16,0,1.2356,0,1.2104,0,1.4828,4.5056482046
2008-11-17,0,1.2639,0,1.218,0,1.3818,4.0926439199
2008-11-18,0,1.5084,0,1.2981,0,1.4946,3.7179491688
2008-11-19,0,1.188,0,1.1262,0,1.2609,3.4799691245
2008-11-20,0,1.3985,0,1.2407,0,1.3646,3.355338012
2008-11-21,0,1.3936,0,1.3099,0,1.515,3.2950552418
2008-11-22,0,0.9982,0,1.0354,0,1.1918,3.2662709627
2008-11-23,0,1.1415,0,1.1533,0,1.2619,3.2519409423
2008-11-24,0,1.4122,0,1.3462,0,1.4787,3.2440705671
2008-11-25,9.16,1.1924,12.38,1.1456,6.66,1.3553,4.209384315
2008-11-26,0,1.2423,0,1.1318,0,1.3074,4.1525029713
2008-11-27,0,1.3033,0,1.2128,0,1.384,3.9601449605
2008-11-28,12.15,1.2402,13.71,1.155,5.06,1.4425,4.7557190563
2008-11-29,49.96,1.1998,31.23,1.0169,25.74,1.3047,11.4944350259
2008-11-30,5.64,1.0292,21.84,1.0591,36.71,1.3765,18.8138621567
2008-12-01,0,1.0343,0,1.0659,0,1.2912,11.0023072652
2008-12-02,0,0.9829,0,0.9483,0,1.1429,7.4960571326
2008-12-03,0,1.094,0,1.0167,0,1.1327,5.9419440059
2008-12-04,18.06,1.1982,8.82,1.0448,0,1.3016,5.7418188349
2008-12-05,0,0.9596,8.27,0.9348,4,1.1931,6.6162253288
2008-12-06,0,0.9036,0,0.9443,0,1.1653,5.6156860001
2008-12-07,0,1.0058,0,0.9641,0,1.1705,4.8734898778
2008-12-08,0,1.0751,0,1.0105,0,1.1452,4.2875262613
2008-12-09,11.67,1.1192,0,1.1643,0,1.2529,4.2715751215
2008-12-10,65.87,1.1215,20.15,1.1319,87.76,1.3114,27.5882165856
2008-12-11,31.04,0.6903,26.25,0.8737,47.33,1.2703,28.4733568763
2008-12-12,10.52,0.8494,4.26,0.7247,11.52,0.9666,18.1803763926
2008-12-13,0,1.0279,0,0.9421,0,1.0799,10.9193160895
2008-12-14,0,1.1094,0,1.0218,0,1.0452,8.1688510466
2008-12-15,0,1.2608,11.49,1.0583,0,1.3759,7.0475509477
2008-12-16,11.9,1.0199,18.7,1.0926,0,1.3463,7.4473621411
2008-12-17,11.33,0.699,0,1.161,1,1.2879,8.2096954596
2008-12-18,8.23,0.8282,0,1.2928,0,1.5788,7.5045711298
2008-12-19,2.16,1.2614,0,1.3189,0,1.5701,6.3673690433
2008-12-20,0,1.3022,0,1.2634,0,1.5446,5.2161013172
2008-12-21,0,1.1972,2,1.2795,2.03,1.5572,4.6992180817
2008-12-22,0,0.8376,0,0.8737,0,1.0826,4.1141752978
2008-12-23,0,0.7673,0,0.8499,0,0.9442,3.8486542187
2008-12-24,8.76,1.1349,0.96,1.2059,0,1.3073,3.9865312499
2008-12-25,9,1.2368,8.2,1.1753,0.7,1.5366,4.7360486094
2008-12-26,6.55,1.1924,0,1.295,7.98,1.3281,6.1917477008
2008-12-27,0,1.4448,0,1.3191,0,1.3302,5.1384550522
2008-12-28,26.14,1.2077,4.46,1.2449,10.97,1.3603,7.1509389167
2008-12-29,2.63,0.9678,11.33,0.9725,0,1.6043,6.6101093157
2008-12-30,0,1.0978,0,1.0974,0,1.3048,6.0882987101
2008-12-31,1.31,1.0544,5.66,1.0829,0,1.4926,5.5156902298
2009-01-01,0,1.016,0,1.0442,0,1.2246,5.0984786758
2009-01-02,0,1.2062,0,1.2012,0,1.3863,4.5754713884
2009-01-03,0,1.3504,7.58,1.1573,40.19,1.4152,12.6330431308
2009-01-04,5.62,1.1869,11.2,1.1622,29.77,1.3958,15.0613650371
2009-01-05,8.75,1.2238,3.17,1.1664,0,1.613,8.5551954407
2009-01-06,10.09,0.7422,7.82,1.0536,8.92,1.3693,8.637081099
2009-01-07,5.03,0.9586,15.19,1.2281,21.13,1.4312,12.8749758252
2009-01-08,0,1.2755,0,1.2642,0,1.5264,8.9997789107
2009-01-09,0,1.3815,0,1.2758,0,1.4628,6.3627165282
2009-01-10,0,1.4653,0,1.3721,5.62,1.3802,6.3337024486
2009-01-11,0,1.3134,31.93,1.1882,10.55,1.3531,8.4773388976
2009-01-12,0,1.0702,0,1.0043,0,1.1737,8.025465833
2009-01-13,0,1.139,0,1.0935,0,1.3344,6.9283895592
2009-01-14,0,1.0615,0,1.0737,0,1.2948,5.8787033034
2009-01-15,0,1.1229,0,1.0902,0,1.2783,4.9772360551
2009-01-16,0,0.9293,0,0.9825,0,1.141,4.3455127139
2009-01-17,0,0.9857,0,0.9696,0,1.1882,3.9495098294
2009-01-18,0.1,1.3304,2.03,1.1732,4.16,1.2706,4.3521141911
2009-01-19,0,1.4256,0,1.3441,0,1.4739,3.8939453321
2009-01-20,0,1.2555,0,1.1552,0,1.3101,3.7422207649
2009-01-21,0,1.1266,0,0.9873,0,1.1755,3.6316400898
2009-01-22,0,1.3192,0,1.0866,0,1.293,3.552940768
2009-01-23,0,1.6526,0,1.3784,0,1.599,3.5009916767
2009-01-24,2.41,1.566,0.11,1.5634,0.09,1.7592,3.5560059434
2009-01-25,1.99,1.0532,3.94,1.0871,1,1.3987,3.8605435441
2009-01-26,0,1.0442,0,1.1782,0,1.6762,3.9436677217
2009-01-27,0,1.5786,0,1.5599,0,1.9964,3.8405421544
2009-01-28,3.56,1.472,1,1.7334,5.02,1.7353,4.2781573203
2009-01-29,0,1.0905,6.02,1.1761,0,1.7525,4.1166343446
2009-01-30,0,1.4062,0,1.3724,0,1.528,4.1893446059
2009-01-31,0,1.5398,0,1.4095,0,1.6135,4.0313398775
2009-02-01,0,1.6864,0,1.581,0,1.8021,3.8278562048
2009-02-02,12.3,1.3316,6.52,1.3919,6.3,1.5964,4.8249203942
2009-02-03,0,1.523,3.52,1.2839,0,1.6754,4.8906984773
2009-02-04,0,1.5427,0,1.4076,0,1.528,4.6503932892
2009-02-05,0,1.3733,0,1.2473,0,1.4598,4.2472957807
2009-02-06,0,1.6877,0,1.4962,0,1.7023,3.9155127784
2009-02-07,0,2.0171,0,1.7473,0,2.0048,3.6938363417
2009-02-08,0,2.1076,0,1.9345,0,2.2171,3.5585562752
2009-02-09,0,2.0526,0,2.0215,0,2.2772,3.4794713927
2009-02-10,1.24,1.8704,0,1.9094,0,2.2956,3.4733611616
2009-02-11,2.13,2.1108,3.03,1.5901,1.74,2.3093,3.7114797096
2009-02-12,0,2.1581,5.09,1.7812,2.34,2.2714,4.0123718804
2009-02-13,21.44,1.6988,0,2.0233,35.28,2.0076,10.7994299851
2009-02-14,31.84,1.2817,28.31,1.4173,31.7,1.8585,16.6104763506
2009-02-15,5.05,1.6019,8.58,1.4213,1.35,1.8668,11.8633293592
2009-02-16,0,1.9321,0,1.8765,0,2.1109,8.2110521961
2009-02-17,0,1.776,0,1.8023,0,2.2256,6.5138335498
2009-02-18,0,2.2801,1,2.1009,4.37,2.0202,5.9773479708
2009-02-19,0,2.5447,2.28,2.1108,5.53,2.1502,5.7125137272
2009-02-20,0,2.054,0,1.8336,0,2.1786,4.5552800862
2009-02-21,0,2.1614,0,1.9201,0,2.1545,3.9996083952
2009-02-22,3.24,1.8282,0.9,2.024,1.01,2.1585,3.9770613778
2009-02-23,0,1.985,0,1.9168,0,2.2216,3.8291813203
2009-02-24,0,2.1332,0,2.0307,0,2.369,3.6654167426
2009-02-25,0,2.4719,0,2.2888,0,2.6175,3.5383047754
2009-02-26,0,2.5318,0,2.4789,0,2.7208,3.4606024417
2009-02-27,0,2.4568,0,2.3801,0,2.523,3.4162289249
2009-02-28,0,2.9119,6.45,1.9188,13.03,2.4431,4.9821295234
2009-03-01,0,2.1362,7.6,1.9042,0.05,2.7522,4.3971546925
2009-03-02,0,2.0926,0,1.8728,0,2.1275,4.2883764789
2009-03-03,0,2.1499,0,2.0327,0,2.2702,4.1100149095
2009-03-04,0,2.4379,0,2.1797,0,2.5342,3.8753916854
2009-03-05,0,2.8754,0,2.5614,0,2.8829,3.6792199926
2009-03-06,0,3.1051,0,2.7452,0,3.2113,3.5429699781
2009-03-07,0,3.2165,0,2.9914,0,3.2819,3.4566357258
2009-03-08,0,2.9662,0,2.9184,0,3.2777,3.4041839435
2009-03-09,0,3.1251,0,2.9231,0,3.3238,3.3724307955
2009-03-10,0,3.1058,0,3.0915,0,3.5914,3.3525210051
2009-03-11,0,3.323,0,3.2434,0,3.7277,3.3390773003
2009-03-12,0,2.6413,0,3.2588,0,3.8411,3.3290338341
2009-03-13,37.35,1.1809,0,2.8872,0,3.8701,4.5108115827
2009-03-14,45.65,0.9849,7.79,2.2479,14.54,2.9485,8.1078469436
2009-03-15,11.78,1.2507,43.18,2.1276,32.49,1.9197,15.3363516731
2009-03-16,5.88,1.5199,15.87,1.9115,39.53,1.8625,21.745748082
2009-03-17,0,2.3437,3.57,1.9952,0.03,3.0579,13.2140969286
2009-03-18,0,3.5507,0,3.3964,0,3.9945,8.2995999248
2009-03-19,0,3.8696,0,3.5674,0,4.1419,6.6061660348
2009-03-20,0,3.8601,0,3.5004,0,4.0929,5.2744182318
2009-03-21,0,3.7843,0,3.4019,0,4.0266,4.4125542964
2009-03-22,0,3.957,0,3.5519,0,3.9641,3.9170037041
2009-03-23,0,3.9113,0,3.5064,0,4.0989,3.6474157367
2009-03-24,0,3.4956,0,3.5058,0,4.2536,3.5038473176
