"Date","P","E","MII_Q_sim"
2009-06-26,0,4.08087,0.00608516034345719
2009-06-27,0,3.896434,0.00607788954113587
2009-06-28,4.36,3.516741,1.61589793727242
2009-06-29,0.19,3.851752,0.0760651910605077
2009-06-30,3.32,4.325484,1.22798516210757
2009-07-01,0,4.590717,0.0060599612159112
2009-07-02,0,4.611983,0.00605138682289209
2009-07-03,0,4.923543,0.00604224484801414
2009-07-04,0.33,4.393494,0.126136992626912
2009-07-05,0,4.346181,0.00602656256209432
2009-07-06,0.22,4.249085,0.0856744110299826
2009-07-07,9.25,3.612511,3.36412141990538
2009-07-08,4.31,2.889095,1.57149856125229
2009-07-09,7.1,2.987057,2.58980206498174
2009-07-10,3.41,2.577553,1.2472320691535
2009-07-11,0.05,2.505075,0.0242021785453138
2009-07-12,0,2.786487,0.00602521510641368
2009-07-13,4.19,3.123471,1.52665651215065
2009-07-14,4.31,3.615325,1.57029092256909
2009-07-15,0,3.802904,0.00601921368810639
2009-07-16,0,3.788282,0.00601220311388091
2009-07-17,0,3.844505,0.00600509519570774
2009-07-18,4.98,3.326695,1.801844003228
2009-07-19,1.22,2.89138,0.445449912298989
2009-07-20,5.51,2.987741,1.99288986998475
2009-07-21,0.16,3.315642,0.0635834398358762
2009-07-22,9.65,4.311081,3.48758684685377
2009-07-23,5.99,4.281851,2.16830196879893
2009-07-24,8.85,3.467221,3.20891397806956
2009-07-25,3.42,3.112767,1.24361901765065
2009-07-26,0.59,2.964768,0.219194467420468
2009-07-27,0,3.303321,0.00600674055885283
2009-07-28,2.58,3.164488,0.93579312938157
2009-07-29,0,3.047309,0.00599938017188597
2009-07-30,9.48,3.582638,3.4257312237162
2009-07-31,0.08,3.123845,0.034806423633106
2009-08-01,0,2.961106,0.00599678448092391
2009-08-02,0,3.487834,0.005990346811053
2009-08-03,9.39,3.043829,3.38406556599032
2009-08-04,0.63,2.967963,0.232300607882661
2009-08-05,0,3.08849,0.00598957482931368
2009-08-06,0,3.394183,0.00598331528365758
2009-08-07,0,3.823559,0.00597627217529086
2009-08-08,0.15,3.863287,0.0593873846833789
2009-08-09,0,3.549021,0.00596287665952922
2009-08-10,0,3.526416,0.00595639641196085
2009-08-11,0,3.736363,0.00594953734885038
2009-08-12,1.65,3.35621,0.588952383141928
2009-08-13,0,3.343398,0.00593991357385731
2009-08-14,30.19,3.129776,10.804929484519
2009-08-15,0,2.944408,0.00597719495712262
2009-08-16,0,3.172161,0.00597135290909461
2009-08-17,0,3.704509,0.0059645389657785
2009-08-18,0,3.453029,0.00595819179031115
2009-08-19,0,3.122391,0.00595245521648135
2009-08-20,0,3.664809,0.00594573054806212
2009-08-21,2.08,4.415073,0.739635985552299
2009-08-22,5.15,2.893412,1.82439169477443
2009-08-23,0,2.789335,0.00593890443880308
2009-08-24,0,2.830374,0.00593371562871102
2009-08-25,0,3.23881,0.00592778477426848
2009-08-26,2.52,3.113473,0.890391864746739
2009-08-27,0,2.899563,0.00592086684552442
2009-08-28,0,3.16247,0.00591508502598062
2009-08-29,0.17,2.683121,0.0652606151944179
2009-08-30,0,2.244487,0.00590635384700345
2009-08-31,0,2.166915,0.00590239408979315
2009-09-01,0,2.650404,0.00589755718031524
2009-09-02,11.1,2.558096,3.88176336913616
2009-09-03,0.46,2.521474,0.166318251357433
2009-09-04,11.03,2.443825,3.86983407046737
2009-09-05,15.91,1.931925,5.6212366446578
2009-09-06,0,2.043467,0.00593896057455804
2009-09-07,0,1.951387,0.00593537779294768
2009-09-08,0,2.27679,0.00593120231148709
2009-09-09,0,2.516431,0.00592659167691607
2009-09-10,0,2.670638,0.0059217025301125
2009-09-11,0.13,2.524838,0.0514078038566893
2009-09-12,0,2.304254,0.0059130777605136
2009-09-13,0,2.255469,0.00590895324328863
2009-09-14,0.23,1.891005,0.0860784749225273
2009-09-15,1.65,1.85738,0.580918173386607
2009-09-16,0,2.043344,0.00590142474101269
2009-09-17,0,2.336488,0.00589715919528804
2009-09-18,0,2.48835,0.00589262007056983
2009-09-19,0,2.431557,0.00588818679171057
2009-09-20,0.65,2.425047,0.230847536600828
2009-09-21,0.23,2.541699,0.0853677178661441
2009-09-22,0,2.51324,0.00587600313112522
2009-09-23,0,2.130404,0.00587212530992595
2009-09-24,0,2.048132,0.00586839850893177
2009-09-25,0,2.136672,0.00586451322811011
2009-09-26,0,1.807652,0.00586122540197425
2009-09-27,0,1.744725,0.0058580528514909
2009-09-28,0,1.806492,0.0058547699314061
2009-09-29,0,1.737427,0.00585161328306287
2009-09-30,0,1.9004,0.00584816348697846
2009-10-01,0.05,2.088927,0.0229125617290545
2009-10-02,0,1.704401,0.00584136439257153
2009-10-03,0,1.398388,0.005838825186777
2009-10-04,0,1.361371,0.0058363536226342
2009-10-05,0.79,1.736741,0.274592883467291
2009-10-06,16.58,1.611057,5.69348809071153
2009-10-07,3.44,2.17422,1.18660766345319
2009-10-08,4.29,2.514847,1.47960740333984
2009-10-09,7.33,2.106764,2.53098037411768
2009-10-10,0.03,1.651734,0.0161924706877725
2009-10-11,10.96,1.763238,3.79662178955308
2009-10-12,11.68,1.523339,4.06803497485983
2009-10-13,3.97,1.425926,1.38841925273318
2009-10-14,0.55,1.263709,0.197341992077444
2009-10-15,0,0.9227384,0.00589991274098522
2009-10-16,0,0.8372267,0.00589837457418309
2009-10-17,0.47,1.013969,0.169251998630413
2009-10-18,2.54,1.11932,0.889336075018459
2009-10-19,0,0.9196151,0.00589768384786664
2009-10-20,0,0.8473702,0.00589612768359104
2009-10-21,0,1.016953,0.00589426349376827
2009-10-22,0.1,1.374926,0.0405849481548576
2009-10-23,0.44,1.216016,0.158461683206364
2009-10-24,0,1.176927,0.0058882524766745
2009-10-25,4.47,1.266465,1.55736684398538
2009-10-26,0.56,1.360998,0.200155822203902
2009-10-27,0.05,1.25101,0.023221469225525
2009-10-28,0,1.286191,0.00588709881741989
2009-10-29,0,1.015541,0.00588523940478172
2009-10-30,0,1.051226,0.00588331565902233
2009-10-31,0,1.129001,0.00588125123476528
2009-11-01,0,1.032294,0.00587936285385782
2009-11-02,20.83,1.156498,7.27971679037038
2009-11-03,6.45,1.144117,2.26464076357552
2009-11-04,12.17,1.024777,4.29344822655391
2009-11-05,10.72,1.058499,3.80219521915086
2009-11-06,3.44,1.012393,1.22566094327777
2009-11-07,1.53,1.027264,0.548545752378087
2009-11-08,9.83,0.9694805,3.50845572467561
2009-11-09,0,0.9081361,0.0059692775428661
2009-11-10,0.68,0.9466661,0.248066442761961
2009-11-11,0.4,0.9018559,0.148329070861578
2009-11-12,0,0.802691,0.00596610403870163
2009-11-13,0.44,0.8808149,0.162436237015173
2009-11-14,0.28,1.266484,0.105472748367146
2009-11-15,3.53,1.267145,1.2619046845392
2009-11-16,2.45,1.136858,0.878192110649655
2009-11-17,13.31,1.21371,4.77487301077244
2009-11-18,11.27,1.138559,4.06547020587867
2009-11-19,0,1.074777,0.00600150140890043
2009-11-20,0,0.9915159,0.00599965839019692
2009-11-21,0,0.9228478,0.00599794235114176
2009-11-22,0.21,1.127094,0.0814542113685981
2009-11-23,4.53,1.124333,1.63654305193858
2009-11-24,24.24,1.063332,8.8376661928971
2009-11-25,7.41,1.147095,2.71442124092704
2009-11-26,8.44,1.082727,3.10247826399567
2009-11-27,7.14,0.9823672,2.63372293668214
2009-11-28,10.81,0.9250795,4.00445055862593
2009-11-29,18.35,0.9301861,6.85376027530191
2009-11-30,5.78,0.966407,2.16813753459245
2009-12-01,0.33,0.810569,0.129512894500226
2009-12-02,2.78,0.7297961,1.04664789103341
2009-12-03,5.76,0.7424351,2.16739578480764
2009-12-04,20.28,0.8859177,7.68987905137415
2009-12-05,0,0.6863083,0.0061558382038725
2009-12-06,10.46,0.767214,3.9865928956038
2009-12-07,13.32,0.979632,5.10570936470192
2009-12-08,2.62,0.802062,1.0100646701026
2009-12-09,8.31,0.8043016,3.20182836336316
2009-12-10,1.23,0.7992892,0.479257801113135
2009-12-11,6.79,0.9395251,2.6249039430462
2009-12-12,1.91,0.8305926,0.743159985763452
2009-12-13,0.1,0.6603587,0.0447820308277002
2009-12-14,0.29,0.5729269,0.118040355418616
2009-12-15,0,0.4644361,0.00621070814689362
2009-12-16,0,0.4829431,0.00620977842024322
2009-12-17,0,0.4667883,0.00620887937424691
2009-12-18,0,0.4009569,0.00620810500612933
2009-12-19,0,0.4173667,0.00620729966129676
2009-12-20,0.49,0.2637233,0.194912267590595
2009-12-21,6.53,0.3118097,2.52863227727871
2009-12-22,5.62,0.4667029,2.18251379034272
2009-12-23,15.94,0.6197243,6.22479422416597
2009-12-24,0,0.5673743,0.00624667817386854
2009-12-25,6.54,0.5962517,2.56395870306012
2009-12-26,7.98,0.6521371,3.13798646297612
2009-12-27,0,0.5833494,0.00626521964834687
2009-12-28,8.93,0.5283053,3.52356871687746
2009-12-29,0.2,0.596746,0.0850302149003925
2009-12-30,13.94,0.6006402,5.53023826417805
2009-12-31,4.82,0.9727193,1.91957431443426
