"Date","P","E","MVII_Q_sim"
2009-08-03,9.39,3.043829,1.30524931111591
2009-08-04,0.63,2.967963,1.53949905147115
2009-08-05,0,3.08849,0.885374538865128
2009-08-06,0,3.394183,0.58786006331552
2009-08-07,0,3.823559,0.429078559753069
2009-08-08,0.15,3.863287,0.337846777472819
2009-08-09,0,3.549021,0.267491376316712
2009-08-10,0,3.526416,0.210565215152207
2009-08-11,0,3.736363,0.16758595834758
2009-08-12,1.65,3.35621,0.239286761166532
2009-08-13,0,3.343398,0.241065524665223
2009-08-14,30.19,3.129776,3.32548027237248
2009-08-15,0,2.944408,4.23383849507336
2009-08-16,0,3.172161,1.64938440100524
2009-08-17,0,3.704509,1.01374796296035
2009-08-18,0,3.453029,0.724107131059415
2009-08-19,0,3.122391,0.548217608987577
2009-08-20,0,3.664809,0.426335068501216
2009-08-21,2.08,4.415073,0.482959641409585
2009-08-22,5.15,2.893412,0.908451816354026
2009-08-23,0,2.789335,0.906717148528393
2009-08-24,0,2.830374,0.565021474037316
2009-08-25,0,3.23881,0.399746332180594
2009-08-26,2.52,3.113473,0.493957684698937
2009-08-27,0,2.899563,0.474758353321328
2009-08-28,0,3.16247,0.333250176678117
2009-08-29,0.17,2.683121,0.260604514927693
2009-08-30,0,2.244487,0.205251474055784
2009-08-31,0,2.166915,0.160120635142
2009-09-01,0,2.650404,0.126884874731963
2009-09-02,11.1,2.558096,1.01207897061379
2009-09-03,0.46,2.521474,1.42726067924696
2009-09-04,11.03,2.443825,1.90671256561294
2009-09-05,15.91,1.931925,3.69933611969796
2009-09-06,0,2.043467,2.97026420585974
2009-09-07,0,1.951387,1.41197800075578
2009-09-08,0,2.27679,0.926083546830247
2009-09-09,0,2.516431,0.677862046589098
2009-09-10,0,2.670638,0.518848063278528
2009-09-11,0.13,2.524838,0.414627012242582
2009-09-12,0,2.304254,0.331244867440522
2009-09-13,0,2.255469,0.263400639770538
2009-09-14,0.23,1.891005,0.224628834949754
2009-09-15,1.65,1.85738,0.291504696533383
2009-09-16,0,2.043344,0.282365236529896
2009-09-17,0,2.336488,0.21422919530834
2009-09-18,0,2.48835,0.166751825514166
2009-09-19,0,2.431557,0.131932009533821
2009-09-20,0.65,2.425047,0.145132501397659
2009-09-21,0.23,2.541699,0.146402629433803
2009-09-22,0,2.51324,0.121013808500876
2009-09-23,0,2.130404,0.0959664579350136
2009-09-24,0,2.048132,0.0771048114261305
2009-09-25,0,2.136672,0.0625955722732464
2009-09-26,0,1.807652,0.0512658368929886
2009-09-27,0,1.744725,0.0423202442857786
2009-09-28,0,1.806492,0.0351959798735821
2009-09-29,0,1.737427,0.0294821691624171
2009-09-30,0,1.9004,0.0248718907840691
2009-10-01,0.05,2.088927,0.023642703597937
2009-10-02,0,1.704401,0.0206766760697795
2009-10-03,0,1.398388,0.0177105472306682
2009-10-04,0,1.361371,0.0152790389969227
2009-10-05,0.79,1.736741,0.0530937884999578
2009-10-06,16.58,1.611057,1.48826614031311
2009-10-07,3.44,2.17422,2.45769562248929
2009-10-08,4.29,2.514847,1.80826602751742
2009-10-09,7.33,2.106764,2.04685639209593
2009-10-10,0.03,1.651734,1.63431616076748
2009-10-11,10.96,1.763238,2.05160277629931
2009-10-12,11.68,1.523339,3.30671529779471
2009-10-13,3.97,1.425926,2.9700037632228
2009-10-14,0.55,1.263709,1.84486870504841
2009-10-15,0,0.9227384,1.16298637417846
2009-10-16,0,0.8372267,0.821723352444864
2009-10-17,0.47,1.013969,0.655662136275925
2009-10-18,2.54,1.11932,0.722049300669987
2009-10-19,0,0.9196151,0.653673753603689
2009-10-20,0,0.8473702,0.472362885080061
2009-10-21,0,1.016953,0.35849264694871
2009-10-22,0.1,1.374926,0.28568564737923
2009-10-23,0.44,1.216016,0.256620113078924
2009-10-24,0,1.176927,0.214491562401924
2009-10-25,4.47,1.266465,0.495314497972494
2009-10-26,0.56,1.360998,0.628334692158369
2009-10-27,0.05,1.25101,0.436097225049867
2009-10-28,0,1.286191,0.306830213123838
2009-10-29,0,1.015541,0.227693497605811
2009-10-30,0,1.051226,0.174931715318401
2009-10-31,0,1.129001,0.137273485779627
2009-11-01,0,1.032294,0.109272336345771
2009-11-02,20.83,1.156498,2.00987855434817
2009-11-03,6.45,1.144117,3.4992148328292
2009-11-04,12.17,1.024777,3.36948611173732
2009-11-05,10.72,1.058499,3.84900417300912
2009-11-06,3.44,1.012393,3.06865286939347
2009-11-07,1.53,1.027264,2.006201539475
2009-11-08,9.83,0.9694805,2.37431190838845
2009-11-09,0,0.9081361,2.14082587713838
2009-11-10,0.68,0.9466661,1.303311685702
2009-11-11,0.4,0.9018559,0.975317225524038
2009-11-12,0,0.802691,0.732763778671561
2009-11-13,0.44,0.8808149,0.589765339492504
2009-11-14,0.28,1.266484,0.492560423703518
2009-11-15,3.53,1.267145,0.668978711926423
2009-11-16,2.45,1.136858,0.895097886133693
2009-11-17,13.31,1.21371,2.12051729522221
2009-11-18,11.27,1.138559,3.51360551203717
2009-11-19,0,1.074777,2.50100348686376
2009-11-20,0,0.9915159,1.27278174269475
2009-11-21,0,0.9228478,0.851751279823541
2009-11-22,0.21,1.127094,0.644490163158217
2009-11-23,4.53,1.124333,0.879257805712106
2009-11-24,24.24,1.063332,3.62077771309354
2009-11-25,7.41,1.147095,4.79445885736141
2009-11-26,8.44,1.082727,3.59882861620216
2009-11-27,7.14,0.9823672,3.33185023250263
2009-11-28,10.81,0.9250795,3.59713417352224
2009-11-29,18.35,0.9301861,5.04532664948393
2009-11-30,5.78,0.966407,4.74009388309799
2009-12-01,0.33,0.810569,2.75257053135662
2009-12-02,2.78,0.7297961,1.96539212733358
2009-12-03,5.76,0.7424351,2.13323266107993
2009-12-04,20.28,0.8859177,4.21466441695311
2009-12-05,0,0.6863083,3.93767527803578
2009-12-06,10.46,0.767214,3.0796343601542
2009-12-07,13.32,0.979632,4.28104353748051
2009-12-08,2.62,0.802062,3.6211327412206
2009-12-09,8.31,0.8043016,3.04577803791472
2009-12-10,1.23,0.7992892,2.57211213370954
2009-12-11,6.79,0.9395251,2.34972434560272
2009-12-12,1.91,0.8305926,2.18912873116108
2009-12-13,0.1,0.6603587,1.45891068050838
2009-12-14,0.29,0.5729269,1.02397041878324
2009-12-15,0,0.4644361,0.769747314582315
2009-12-16,0,0.4829431,0.588070556831139
2009-12-17,0,0.4667883,0.459533409120259
2009-12-18,0,0.4009569,0.363497686047356
2009-12-19,0,0.4173667,0.289695818800503
2009-12-20,0.49,0.2637233,0.262913435923155
2009-12-21,6.53,0.3118097,0.765432647906546
2009-12-22,5.62,0.4667029,1.57764354988773
2009-12-23,15.94,0.6197243,3.20895855290034
2009-12-24,0,0.5673743,2.91877166303641
2009-12-25,6.54,0.5962517,2.06648646743681
2009-12-26,7.98,0.6521371,2.65227113567092
2009-12-27,0,0.5833494,2.04722211933727
2009-12-28,8.93,0.5283053,2.13372885059834
2009-12-29,0.2,0.596746,1.99181296170465
2009-12-30,13.94,0.6006402,2.74071660660619
2009-12-31,4.82,0.9727193,3.32794365883195
