"Date","P","E","MXII_Q_sim"
2009-07-23,5.99,4.281851,0.517189357129565
2009-07-24,8.85,3.467221,0.646414294592632
2009-07-25,3.42,3.112767,0.712381600951539
2009-07-26,0.59,2.964768,0.589195217846111
2009-07-27,0,3.303321,0.461091532259667
2009-07-28,2.58,3.164488,0.37468098336513
2009-07-29,0,3.047309,0.313181266053564
2009-07-30,9.48,3.582638,0.39480414406879
2009-07-31,0.08,3.123845,0.463239674514884
2009-08-01,0,2.961106,0.368868009609853
2009-08-02,0,3.487834,0.300928305753729
2009-08-03,9.39,3.043829,0.391850242736775
2009-08-04,0.63,2.967963,0.469477330779068
2009-08-05,0,3.08849,0.375226819811476
2009-08-06,0,3.394183,0.305162060324216
2009-08-07,0,3.823559,0.254780491319623
2009-08-08,0.15,3.863287,0.218465346272016
2009-08-09,0,3.549021,0.192182415004402
2009-08-10,0,3.526416,0.173049146953107
2009-08-11,0,3.736363,0.159036707980362
2009-08-12,1.65,3.35621,0.150815113994725
2009-08-13,0,3.343398,0.144763670989017
2009-08-14,30.19,3.129776,0.932124290299347
2009-08-15,0,2.944408,1.55537396383121
2009-08-16,0,3.172161,1.15059775453271
2009-08-17,0,3.704509,0.861270194772884
2009-08-18,0,3.453029,0.654353407563453
2009-08-19,0,3.122391,0.50626504086849
2009-08-20,0,3.664809,0.40017206133081
2009-08-21,2.08,4.415073,0.32680447459359
2009-08-22,5.15,2.893412,0.318292288456423
2009-08-23,0,2.789335,0.312317054607761
2009-08-24,0,2.830374,0.260605121049682
2009-08-25,0,3.23881,0.223320286388548
2009-08-26,2.52,3.113473,0.202578102447899
2009-08-27,0,2.899563,0.187890521305039
2009-08-28,0,3.16247,0.170371360603632
2009-08-29,0.17,2.683121,0.157532655261207
2009-08-30,0,2.244487,0.148014956515681
2009-08-31,0,2.166915,0.140842160485372
2009-09-01,0,2.650404,0.135373799129767
2009-09-02,11.1,2.558096,0.327043778606701
2009-09-03,0.46,2.521474,0.480708962304597
2009-09-04,11.03,2.443825,0.60682976437612
2009-09-05,15.91,1.931925,1.15311362314855
2009-09-06,0,2.043467,1.33514436556084
2009-09-07,0,1.951387,0.992932461896391
2009-09-08,0,2.27679,0.748267685726853
2009-09-09,0,2.516431,0.573235597018685
2009-09-10,0,2.670638,0.447910934294495
2009-09-11,0.13,2.524838,0.358084722535214
2009-09-12,0,2.304254,0.293588387343798
2009-09-13,0,2.255469,0.247160541328237
2009-09-14,0.23,1.891005,0.213699550314348
2009-09-15,1.65,1.85738,0.193254561190969
2009-09-16,0,2.043344,0.178536053736076
2009-09-17,0,2.336488,0.16360128541634
2009-09-18,0,2.48835,0.152582819936041
2009-09-19,0,2.431557,0.144363342483721
2009-09-20,0.65,2.425047,0.13851005090193
2009-09-21,0.23,2.541699,0.13408686940749
2009-09-22,0,2.51324,0.1302012283423
2009-09-23,0,2.130404,0.127007654516512
2009-09-24,0,2.048132,0.124390728680416
2009-09-25,0,2.136672,0.122188752592215
2009-09-26,0,1.807652,0.120286273574415
2009-09-27,0,1.744725,0.118600849187624
2009-09-28,0,1.806492,0.117073599901046
2009-09-29,0,1.737427,0.115662465620861
2009-09-30,0,1.9004,0.114337392222259
2009-10-01,0.05,2.088927,0.113079000397461
2009-10-02,0,1.704401,0.111869379894632
2009-10-03,0,1.398388,0.110695243518816
2009-10-04,0,1.361371,0.109551740238768
2009-10-05,0.79,1.736741,0.109138105228213
2009-10-06,16.58,1.611057,0.501233981177426
2009-10-07,3.44,2.17422,0.864581837739346
2009-10-08,4.29,2.514847,0.769569083573757
2009-10-09,7.33,2.106764,0.800608621769267
2009-10-10,0.03,1.651734,0.768598882184142
2009-10-11,10.96,1.763238,0.830671312123015
2009-10-12,11.68,1.523339,1.21120048434303
2009-10-13,3.97,1.425926,1.32893308704201
2009-10-14,0.55,1.263709,1.08554973561843
2009-10-15,0,0.9227384,0.818848018903458
2009-10-16,0,0.8372267,0.622016376570184
2009-10-17,0.47,1.013969,0.482223298301482
2009-10-18,2.54,1.11932,0.402148389325002
2009-10-19,0,0.9196151,0.345026170819456
2009-10-20,0,0.8473702,0.282513902515485
2009-10-21,0,1.016953,0.2375340769371
2009-10-22,0.1,1.374926,0.20512062118272
2009-10-23,0.44,1.216016,0.182006189889307
2009-10-24,0,1.176927,0.165136077445117
2009-10-25,4.47,1.266465,0.200335007596611
2009-10-26,0.56,1.360998,0.232102808184414
2009-10-27,0.05,1.25101,0.203514053693113
2009-10-28,0,1.286191,0.179287711701518
2009-10-29,0,1.015541,0.161526276857526
2009-10-30,0,1.051226,0.148516006759144
2009-10-31,0,1.129001,0.138900389931624
2009-11-01,0,1.032294,0.131711120991574
2009-11-02,20.83,1.156498,0.667796914650023
2009-11-03,6.45,1.144117,1.26157471369991
2009-11-04,12.17,1.024777,1.47651163532845
2009-11-05,10.72,1.058499,1.79020769833552
2009-11-06,3.44,1.012393,1.73993243377485
2009-11-07,1.53,1.027264,1.40135459476343
2009-11-08,9.83,0.9694805,1.34698816914434
2009-11-09,0,0.9081361,1.30015353286303
2009-11-10,0.68,0.9466661,0.977913287051225
2009-11-11,0.4,0.9018559,0.750321113690442
2009-11-12,0,0.802691,0.581205905956302
2009-11-13,0.44,0.8808149,0.458729745845695
2009-11-14,0.28,1.266484,0.371440990866331
2009-11-15,3.53,1.267145,0.342304712855301
2009-11-16,2.45,1.136858,0.356878514648912
2009-11-17,13.31,1.21371,0.707065518148067
2009-11-18,11.27,1.138559,1.28378649722709
2009-11-19,0,1.074777,1.32011097889793
2009-11-20,0,0.9915159,0.988464730372733
2009-11-21,0,0.9228478,0.751279662852096
2009-11-22,0.21,1.127094,0.581849909263014
2009-11-23,4.53,1.124333,0.520516561198101
2009-11-24,24.24,1.063332,1.23203651606025
2009-11-25,7.41,1.147095,1.94605657238828
2009-11-26,8.44,1.082727,1.91581507299778
2009-11-27,7.14,0.9823672,1.89418056061751
2009-11-28,10.81,0.9250795,1.96508329292911
2009-11-29,18.35,0.9301861,2.41786523000608
2009-11-30,5.78,0.966407,2.59735234609145
2009-12-01,0.33,0.810569,2.10210014509549
2009-12-02,2.78,0.7297961,1.62768775500382
2009-12-03,5.76,0.7424351,1.45166008794171
2009-12-04,20.28,0.8859177,1.94986345830274
2009-12-05,0,0.6863083,2.18172150251151
2009-12-06,10.46,0.767214,1.944344533912
2009-12-07,13.32,0.979632,2.23430079876953
2009-12-08,2.62,0.802062,2.20205281302504
2009-12-09,8.31,0.8043016,1.98005147216058
2009-12-10,1.23,0.7992892,1.79324343529787
2009-12-11,6.79,0.9395251,1.58022270442636
2009-12-12,1.91,0.8305926,1.45912224808502
2009-12-13,0.1,0.6603587,1.16446491561982
2009-12-14,0.29,0.5729269,0.90806347296423
2009-12-15,0,0.4644361,0.723085629924202
2009-12-16,0,0.4829431,0.587135459187677
2009-12-17,0,0.4667883,0.48939170089662
2009-12-18,0,0.4009569,0.418926498119498
2009-12-19,0,0.4173667,0.367939518582544
2009-12-20,0.49,0.2637233,0.332324750811833
2009-12-21,6.53,0.3118097,0.461400234541194
2009-12-22,5.62,0.4667029,0.738866510992177
2009-12-23,15.94,0.6197243,1.33618677368095
2009-12-24,0,0.5673743,1.61698354138411
2009-12-25,6.54,0.5962517,1.42562852793623
2009-12-26,7.98,0.6521371,1.56777268652795
2009-12-27,0,0.5833494,1.47595325664322
2009-12-28,8.93,0.5283053,1.41477034352561
2009-12-29,0.2,0.596746,1.39651349350728
2009-12-30,13.94,0.6006402,1.54761520279146
2009-12-31,4.82,0.9727193,1.83205147941705
