Date,P,E,T,Q
1997-05-02,0,3.2637,21.48,4.9475
1997-05-03,0,3.2482,22.73,3.7987
1997-05-04,6.15,2.4607,19.965,2.9741
1997-05-05,0,4.8324,16.7,2.3348
1997-05-06,0,3.2939,17.585,1.7974
1997-05-07,0,3.2324,19.525,1.3712
1997-05-08,0,3.294,21.28,1.0284
1997-05-09,0,3.085,22.05,0.7505
1997-05-10,0,2.902,22.01,0.5374
1997-05-11,0,2.8957,17.38,0.4169
1997-05-12,0,2.8238,19.74,0.3243
1997-05-13,0,2.4265,18.395,0.2594
1997-05-14,0,3.0293,19.985,0.2038
1997-05-15,0,2.9509,21.005,0.1668
1997-05-16,3.44,2.4602,22.155,0.1297
1997-05-17,0,4.3498,21.09,0.0927
1997-05-18,0,3.0289,22.34,0.0565
1997-05-19,0,2.9333,23.5,0.0435
1997-05-20,11.49,1.9594,25.245,0.0352
1997-05-21,0,4.5407,26.245,0.0213
1997-05-22,4.07,2.322,24.385,0.1019
1997-05-23,12,3.7287,24.315,0.2594
1997-05-24,0,4.631,23.63,0.63
1997-05-25,43,2.2717,24.48,1.223
1997-05-26,34.26,3.5298,23.28,1.9642
1997-05-27,0,5.0847,25.49,2.3996
1997-05-28,0,3.6832,25.495,2.2699
1997-05-29,0.11,2.8121,23.14,1.8715
1997-05-30,0,2.9677,23.37,1.5195
1997-05-31,0,2.8091,23.845,1.26
1997-06-01,12.77,2.21,23.565,1.0655
1997-06-02,0,4.9196,22.095,0.9914
1997-06-03,0,3.446,22.285,0.8802
1997-06-04,0,3.4321,22.53,0.6763
1997-06-05,3.61,2.928,22.41,0.5003
1997-06-06,0,3.8255,20.905,0.3891
1997-06-07,0,3.1918,21.285,0.315
1997-06-08,0,2.8837,21.75,0.2409
1997-06-09,0,2.8324,22.4,0.1853
1997-06-10,0,2.5502,22.75,0.139
1997-06-11,0,2.6722,24.04,0.1019
1997-06-12,10.44,2.0955,24.965,0.1575
1997-06-13,10.08,3.7659,26.345,0.2316
1997-06-14,0,5.0223,27.22,0.1575
1997-06-15,0,3.1772,27.39,0.1019
1997-06-16,0,3.5024,26.175,0.0695
1997-06-17,0,3.2049,27.725,0.0463
1997-06-18,13.04,2.3262,27.715,0.038
1997-06-19,14.74,4.067,26.075,0.1204
1997-06-20,3.08,4.6425,25.325,0.4169
1997-06-21,7.28,4.0396,25.565,0.7505
1997-06-22,8,4.4277,25.75,0.8616
1997-06-23,3.78,4.5134,25.88,1.1025
1997-06-24,10.77,4.3315,26.25,1.2786
1997-06-25,11.17,4.2483,25.86,1.7604
1997-06-26,2.71,4.8068,25.515,3.2613
1997-06-27,6.73,3.7997,26.35,4.0951
1997-06-28,0.3,5.0592,26.28,5.1421
1997-06-29,12.51,2.86,26.67,4.7159
1997-06-30,9,4.2813,26.395,4.9012
1997-07-01,7.16,4.1173,26.44,4.3175
1997-07-02,21.4,4.5478,27.46,3.8542
1997-07-03,0,5.8484,29.315,3.5763
1997-07-04,0,4.2055,30.22,3.0667
1997-07-05,0,4.0004,27.975,2.4182
1997-07-06,7.72,2.5853,24.945,1.8623
1997-07-07,14.71,4.5225,26.51,1.4639
1997-07-08,31.52,4.2405,26.105,1.6306
1997-07-09,20.58,4.1777,26.24,5.0124
1997-07-10,0,5.8398,27.515,4.0117
1997-07-11,0,4.2052,27.5,2.8166
1997-07-12,0,4.2657,28.09,2.029
1997-07-13,0,3.7818,27.25,1.853
1997-07-14,0,3.9072,26.5,1.6399
1997-07-15,0,3.8785,26.785,1.1581
1997-07-16,0,3.8513,27.735,0.8153
1997-07-17,0,3.3496,26.925,0.6208
1997-07-18,1.57,3.2141,26.72,1.0747
1997-07-19,18.95,2.6808,26.36,2.2329
1997-07-20,11.7,3.2674,25.965,4.0766
1997-07-21,9.11,3.6316,27,4.5399
1997-07-22,5.97,2.9764,26.5,4.3453
1997-07-23,6.52,3.731,27.985,3.2705
1997-07-24,0,5.31,28.25,2.2792
1997-07-25,0,3.5945,28.25,1.7696
1997-07-26,1.78,3.3644,28.57,1.5658
1997-07-27,5.11,3.1482,27.62,1.4546
1997-07-28,0.26,5.0753,27.7,1.362
1997-07-29,15.52,2.6511,27.395,1.362
1997-07-30,10.12,3.8251,27.21,1.5102
1997-07-31,17.44,4.1513,27.22,2.1402
1997-08-01,30.77,3.844,24.42,5.1699
1997-08-02,14.44,3.3461,24.135,8.5979
1997-08-03,15.54,3.0317,25.01,12.5078
1997-08-04,11.36,3.8733,26.625,18.808
1997-08-05,0,5.1203,27.97,19.5492
1997-08-06,0,4.0598,27.375,14.4534
1997-08-07,0,4.134,27.705,9.4503
1997-08-08,10,2.8807,27.11,6.1705
1997-08-09,4.39,3.7533,26.25,4.5954
1997-08-10,12.15,3.8274,26.61,3.5485
1997-08-11,2.88,4.6249,26.625,3.5114
1997-08-12,0,4.6165,27.39,3.5948
1997-08-13,0,3.7392,27.5,2.5386
1997-08-14,0,3.5153,27.575,1.7974
1997-08-15,5,2.7908,28.63,1.5102
1997-08-16,10,3.8462,28.195,1.4175
1997-08-17,3.06,4.4512,27.995,1.2971
1997-08-18,0,4.8542,28.205,1.1303
1997-08-19,0,3.7308,28.25,0.9821
1997-08-20,0,3.5432,27.565,0.8339
1997-08-21,13.98,2.7718,27.715,0.7134
1997-08-22,0,5.3553,25.13,0.593
1997-08-23,0,3.5195,23.28,0.454
1997-08-24,0,3.3036,24.125,0.3521
1997-08-25,0,3.2838,25.68,0.315
1997-08-26,0,3.4073,24.74,0.2316
1997-08-27,0,3.3081,25.445,0.176
1997-08-28,0,3.1224,26.775,0.1575
1997-08-29,0,3.0519,27.94,0.1112
1997-08-30,0,3.0731,28.455,0.139
1997-08-31,0,3.1204,27.56,0.139
1997-09-01,0,3.0199,26.365,0.1297
1997-09-02,0,2.841,27.245,0.1297
1997-09-03,0,2.6076,27.19,0.1204
1997-09-04,0,2.7908,27.38,0.1204
1997-09-05,0,2.6895,24.88,0.1112
1997-09-06,0,2.5502,22.58,0.1112
1997-09-07,0,2.587,23.69,0.1112
1997-09-08,0,2.6119,24.47,0.1019
1997-09-09,0,2.5594,25.17,0.0927
1997-09-10,0,2.3885,25.44,0.0825
1997-09-11,0,2.2918,25.205,0.0704
1997-09-12,0,2.3593,25.7,0.0639
1997-09-13,0,2.4031,26.695,0.0574
1997-09-14,0,2.3303,26.95,0.0426
1997-09-15,0,2.3231,27.255,0.0259
1997-09-16,0,2.2194,27.09,0.0176
1997-09-17,0,2.2272,27.095,0.013
1997-09-18,0,2.106,26.19,0.0111
1997-09-19,0,2.0528,26.59,0.0093
1997-09-20,0,2.0398,27.45,0.0088
1997-09-21,0,2.1176,28.06,0.0083
1997-09-22,0,2.0913,28.7,0.0079
1997-09-23,0,1.7829,27.115,0.0074
1997-09-24,2.4,1.5121,26.795,0.0069
1997-09-25,7.3,2.6494,26.585,0.0278
1997-09-26,20.45,2.8774,25.335,0.2316
1997-09-27,15.51,2.4379,23.82,0.9265
1997-09-28,0,3.3155,24.495,1.853
1997-09-29,0,2.0767,23.81,1.3898
1997-09-30,0,1.9814,24.27,0.9265
1997-10-01,0,1.9134,25.32,0.7412
1997-10-02,0,1.9528,22.665,0.6022
1997-10-03,0,1.8373,21.95,0.3706
1997-10-04,0,1.6893,21.21,0.278
1997-10-05,0,1.759,22.81,0.2316
1997-10-06,0,1.7453,23.25,0.1853
1997-10-07,0,1.6788,23.81,0.139
1997-10-08,0,1.612,24.45,0.0927
1997-10-09,0,1.5533,24.995,0.0834
1997-10-10,0,1.5907,24.84,0.0741
1997-10-11,0,1.5646,23.97,0.0649
1997-10-12,0,1.4919,24.005,0.0556
1997-10-13,0,1.4768,24.27,0.0463
1997-10-14,0,1.4258,23.485,0.0371
1997-10-15,0,1.4638,22.72,0.0324
1997-10-16,0,1.3057,21.73,0.0278
1997-10-17,0,0.868,19.525,0.0232
1997-10-18,0,0.932,18.005,0.0185
1997-10-19,0,1.1351,15.89,0.0158
1997-10-20,0,1.1705,15.585,0.013
1997-10-21,0,1.1758,16.18,0.0102
1997-10-22,0,1.1811,17.46,0.0083
1997-10-23,0,1.095,15.58,0.0065
1997-10-24,0,1.1086,17.75,0.0093
1997-10-25,34.3,0.8393,20.445,0.0463
1997-10-26,44.68,1.9967,22.665,0.0927
1997-10-27,72.02,1.981,18.83,0.278
1997-10-28,0,1.7391,9.78,0.3706
1997-10-29,0,1.7839,11.48,0.278
1997-10-30,0,1.391,14.49,0.1853
1997-10-31,17.87,1.1931,17.655,0.0927
1997-11-01,38.92,1.5313,19.19,0.278
1997-11-02,26.33,1.8523,19.58,0.4633
1997-11-03,0,2.0443,15.845,0.7134
1997-11-04,0,1.6579,13,0.6486
1997-11-05,0,1.4133,12.785,0.5559
1997-11-06,0,1.4199,14.77,0.4633
1997-11-07,8.68,1.2009,15.815,0.3706
1997-11-08,0,1.4301,10.43,0.278
1997-11-09,0,1.3505,10.875,0.2316
1997-11-10,0,1.2818,12.075,0.1853
1997-11-11,0,1.2423,13.135,0.139
1997-11-12,24.13,1.0422,14.54,0.278
1997-11-13,60.64,1.4987,16.08,0.9265
1997-11-14,21.02,1.4203,20.3,2.7795
1997-11-15,0,1.7008,14.455,1.853
1997-11-16,0,1.271,11.22,1.3898
1997-11-17,0,1.0547,6.675,0.9265
1997-11-18,0,1.013,7.025,0.8339
1997-11-19,2,1.0735,9.52,0.7412
1997-11-20,0,1.4479,13.26,0.6486
1997-11-21,0,1.3695,16.09,0.5559
1997-11-22,0,1.2937,19.18,0.6022
1997-11-23,0,1.3367,19.175,0.6486
1997-11-24,0,1.0943,12.895,0.5559
1997-11-25,0,1.0118,11.02,0.5096
1997-11-26,0,1.0586,13.025,0.4633
1997-11-27,0,1.0819,14.425,0.4169
1997-11-28,0,1.1241,16.69,0.4633
1997-11-29,33.77,0.9617,18.5,0.6486
1997-11-30,34.54,1.2026,18.25,0.7875
1997-12-01,0,1.4522,15.015,0.9172
1997-12-02,0,1.2534,12.965,0.908
1997-12-03,0,1.2457,15.99,0.8431
1997-12-04,8.28,0.8858,17.415,0.9172
1997-12-05,0,1.2042,10.645,0.9636
1997-12-06,0,0.9312,6.36,0.8802
1997-12-07,0,0.8176,4.835,0.7783
1997-12-08,0,0.8135,5.95,0.6949
1997-12-09,19.17,0.7819,9.16,0.7134
1997-12-10,9.93,1.2419,18.725,0.7597
1997-12-11,0,1.5538,18.9,0.7412
1997-12-12,7.18,0.7707,10.445,0.6949
1997-12-13,6.63,0.796,9.05,0.6671
1997-12-14,10.2,0.6889,7.225,0.7319
1997-12-15,3.01,0.813,6.745,0.8524
1997-12-16,0,1.1003,8.575,0.8987
1997-12-17,0,1.0081,9.165,0.8524
1997-12-18,0,0.9915,10.56,0.7875
1997-12-19,0,0.9558,10.94,0.7227
1997-12-20,0,0.9424,11.39,0.6486
1997-12-21,0,0.9981,13.25,0.5837
1997-12-22,4.9,0.9349,17.695,0.9636
1997-12-23,2.8,1.2187,18.295,1.7048
1997-12-24,14.39,0.9943,18.135,2.2143
1997-12-25,25.92,1.145,16.935,3.6041
1997-12-26,0.76,1.2747,13.44,3.882
1997-12-27,7.9,1.0155,12.44,4.0117
1997-12-28,0,0.9967,5.07,3.9006
1997-12-29,6.63,0.8163,5.8,3.4836
1997-12-30,0,0.9673,6.03,3.113
1997-12-31,0,0.9477,6.615,2.7054
1998-01-01,0,0.8662,6.15,2.2977
1998-01-02,0,0.8743,7.535,1.9457
1998-01-03,0,0.9869,12.755,1.6584
1998-01-04,0,1.0806,16.19,1.4268
1998-01-05,0,1.1546,19.05,1.2415
1998-01-06,4.67,0.9523,20.755,1.0933
1998-01-07,25.96,1.0645,20.66,1.1118
1998-01-08,37.15,1.1311,19.435,3.882
1998-01-09,0,1.4404,14.605,5.559
1998-01-10,0,1.2475,9.925,5.8833
1998-01-11,0,1.1335,9.51,5.0958
1998-01-12,0,1.1675,11.95,4.299
1998-01-13,13.74,0.9969,13.25,3.7987
1998-01-14,9.55,1.0334,16.26,3.7338
1998-01-15,13.5,1.0518,17.295,4.0395
1998-01-16,8.6,1.1894,13.085,4.7344
1998-01-17,0,1.2891,8.62,4.5769
1998-01-18,0,1.2904,10.9,4.1229
1998-01-19,2.2,1.1948,11.77,3.6411
1998-01-20,0,1.421,10.19,3.2242
1998-01-21,0,1.2651,9.745,2.7702
1998-01-22,0,1.32,12.305,2.3811
1998-01-23,20.2,1.0067,17.005,3.0111
1998-01-24,0,1.6634,15.3,3.4466
1998-01-25,0,1.3192,8.72,3.3725
1998-01-26,0,1.2236,8.41,3.0852
1998-01-27,2.02,1.236,10.375,2.7239
1998-01-28,0,1.511,10.725,2.4182
1998-01-29,0,1.3812,9.895,2.1032
1998-01-30,0,1.38,11.135,1.8067
1998-01-31,0,1.3613,10.55,1.5473
1998-02-01,0,1.3459,10.615,1.3156
1998-02-02,25.59,1.1547,13.14,2.0198
1998-02-03,34.7,1.2597,15.48,7.3379
1998-02-04,3.21,1.4479,12.17,10.2842
1998-02-05,0,1.4451,7.895,10.4695
1998-02-06,0,1.3601,7.44,8.5609
1998-02-07,0,1.1373,6.905,6.5596
1998-02-08,0,1.2724,6.355,5.1791
1998-02-09,0,1.4235,8.165,4.2434
1998-02-10,0,1.5662,11.015,3.567
1998-02-11,10.74,1.3545,13.61,3.0482
1998-02-12,0.51,2.0441,12.585,2.6591
1998-02-13,3.67,1.586,12.345,2.3626
1998-02-14,0,1.933,10.79,2.0846
1998-02-15,0,1.6288,12.4,1.8159
1998-02-16,28.88,1.4207,15.82,2.1217
1998-02-17,35.21,1.7705,18.415,4.5769
1998-02-18,0,2.2236,15.855,5.5219
1998-02-19,0,2.2384,12.93,5.5127
1998-02-20,5.72,1.5898,13.64,4.9846
1998-02-21,0,2.381,14.125,4.299
1998-02-22,1.92,1.9772,14.355,5.0402
1998-02-23,29.52,1.4927,13.24,8.672
1998-02-24,0,2.2399,12.21,8.9685
1998-02-25,0,2.6159,13.965,7.8197
1998-02-26,0,2.2068,14.58,6.2353
1998-02-27,13.19,1.8359,18.685,5.068
1998-02-28,0.11,2.8608,19.05,4.2526
1998-03-01,0,2.5174,17.435,3.6041
1998-03-02,0,2.2426,13.01,3.0297
1998-03-03,0,1.9141,9.41,2.4367
1998-03-04,0,1.9435,8.725,1.9549
1998-03-05,5.73,1.7159,10.795,1.5936
1998-03-06,12.21,1.8806,13.05,1.3898
1998-03-07,33.65,2.1724,18.875,3.0945
1998-03-08,70.08,1.5724,18.6,9.8209
1998-03-09,34.53,2.3343,16.735,20.0124
1998-03-10,0,2.2234,7.985,27.8877
1998-03-11,0,2.2296,5.815,23.9037
1998-03-12,0,1.9037,5.59,16.4917
1998-03-13,0,1.8963,5.06,10.6548
1998-03-14,0,2.2502,8.915,6.9302
1998-03-15,0,2.526,12.72,5.1884
1998-03-16,0,2.6988,15.61,4.0117
1998-03-17,0,2.4725,17.185,3.1779
1998-03-18,12.64,1.4477,17.73,2.622
1998-03-19,22.87,1.9533,19.085,2.7888
1998-03-20,15.69,1.8754,18.24,3.4558
1998-03-21,0,3.2044,14.045,3.5856
1998-03-22,0,2.1856,9.745,3.2335
1998-03-23,0,2.5756,11.47,2.7517
1998-03-24,0,2.7787,14.205,2.307
1998-03-25,0,2.9756,16.25,1.9271
1998-03-26,0,3.0278,18.56,1.6028
1998-03-27,0,3.0339,19.415,1.3249
1998-03-28,0,3.017,19.725,1.1025
1998-03-29,0,3.0441,19.935,0.8987
1998-03-30,0,3.1425,21.34,0.7412
1998-03-31,0,2.8745,22.525,0.6115
1998-04-01,0,2.8059,22.185,0.5096
1998-04-02,0,2.6068,22.4,0.4262
1998-04-03,0,2.5179,24.03,0.3613
1998-04-04,0,2.7234,22.11,0.3057
1998-04-05,0,2.9257,17.18,0.2502
1998-04-06,0,2.7768,16.085,0.2038
1998-04-07,0,2.8579,18.385,0.1668
1998-04-08,7.09,1.7746,21.725,0.1482
1998-04-09,11.31,2.2126,23.54,0.139
1998-04-10,0,4.5162,18.315,0.139
1998-04-11,0,2.7303,15.2,0.1204
1998-04-12,0,2.8144,15.025,0.1112
1998-04-13,0,2.8224,16,0.0927
1998-04-14,0,2.6141,18.485,0.0825
1998-04-15,0,2.636,20.775,0.0741
1998-04-16,0,2.5221,22.1,0.0667
1998-04-17,0,2.0733,22.78,0.0621
1998-04-18,0,2.0205,22.2,0.0584
1998-04-19,6.21,1.9108,21.54,0.0695
1998-04-20,0,3.9257,18.455,0.1019
1998-04-21,0,2.9106,17.87,0.1112
1998-04-22,0,2.7504,17.6,0.1019
1998-04-23,0,2.7108,15.945,0.0927
1998-04-24,0,2.6886,15.66,0.0815
1998-04-25,0,2.7927,16.7,0.0676
1998-04-26,0,2.8639,17.48,0.0565
1998-04-27,0,2.8668,18.5,0.0491
1998-04-28,0,2.7651,20.93,0.0426
1998-04-29,0,2.4779,21.59,0.0389
1998-04-30,0,2.0351,21.635,0.0371
1998-05-01,0,2.2182,22.43,0.0352
1998-05-02,0,2.5533,21.5,0.0315
1998-05-03,0,2.4162,22.75,0.0306
1998-05-04,8.17,2.0058,23.105,0.0287
1998-05-05,0,5.1391,20.6,0.0269
1998-05-06,0,2.9103,21.08,0.0259
1998-05-07,1.8,2.3743,23.855,0.025
1998-05-08,0,3.0673,25.985,0.025
1998-05-09,0,2.6637,24.625,0.0232
1998-05-10,0,2.3595,25.41,0.0222
1998-05-11,0,2.7597,23.92,0.0204
1998-05-12,0,2.8594,23.105,0.0195
1998-05-13,0,2.9803,23.655,0.0195
1998-05-14,0,3.0195,25.07,0.0204
1998-05-15,0,2.985,26.215,0.0204
1998-05-16,0,2.9037,26.7,0.0195
1998-05-17,0,2.405,26.355,0.0195
1998-05-18,0,2.6228,27.06,0.0185
1998-05-19,0,2.6968,26.925,0.0185
1998-05-20,0,2.7275,26.895,0.0176
1998-05-21,0,2.5923,27.75,0.0176
1998-05-22,0,2.4433,26.285,0.0167
1998-05-23,0,2.3973,26.565,0.0167
1998-05-24,0,2.4791,26.145,0.0158
1998-05-25,0,2.5082,26.64,0.0158
1998-05-26,0,2.4304,27.1,0.0158
1998-05-27,0,2.1974,27.26,0.0158
1998-05-28,0,2.018,26.175,0.0158
1998-05-29,0,2.2891,26.57,0.0158
1998-05-30,0,2.2392,27.255,0.0158
1998-05-31,3.47,1.7338,27.005,0.0167
1998-06-01,0,3.9635,28,0.0176
1998-06-02,0,1.9279,30.285,0.0158
1998-06-03,0,2.0496,29.95,0.0148
1998-06-04,0,1.9862,29.735,0.0139
1998-06-05,0,2.0812,29.28,0.0139
1998-06-06,2.3,1.991,27.495,0.0148
1998-06-07,0,3.4411,26.55,0.0148
1998-06-08,0,2.1058,25.315,0.0139
1998-06-09,0,2.083,26.715,0.0139
1998-06-10,0,1.9904,27.975,0.0139
1998-06-11,0,2.0687,28.505,0.0139
1998-06-12,0,2.055,28.92,0.013
1998-06-13,0,1.9038,30.115,0.013
1998-06-14,0,1.8777,30.155,0.013
1998-06-15,0,1.84,29.86,0.012
1998-06-16,0,1.8575,29.335,0.012
1998-06-17,0,1.9648,28.94,0.0111
1998-06-18,0,2.0178,29.61,0.0111
1998-06-19,0.55,1.9631,30.505,0.012
1998-06-20,1.95,2.2298,28.895,0.0139
1998-06-21,0,3.292,28.25,0.012
1998-06-22,0,1.9053,29.89,0.012
1998-06-23,0,1.946,29.95,0.0111
1998-06-24,0.93,1.9088,29.25,0.0102
1998-06-25,0,2.4338,29.47,0.0102
1998-06-26,0,1.8113,27.5,0.0111
1998-06-27,0,1.8424,28.475,0.0102
1998-06-28,0,1.8496,29.2,0.0102
1998-06-29,0,1.7799,30.195,0.0102
1998-06-30,0,1.7355,30.515,0.0102
1998-07-01,0,1.6807,30.685,0.0102
1998-07-02,0,1.598,30.25,0.0102
1998-07-03,0,1.5852,29.5,0.0102
1998-07-04,0,1.5987,29.035,0.0111
1998-07-05,0,1.5126,30.23,0.0111
1998-07-06,0,1.5669,31.025,0.0102
1998-07-07,0,1.5634,30.5,0.0111
1998-07-08,0,1.3998,29.75,0.0148
1998-07-09,5.23,1.0882,29.5,0.0195
1998-07-10,11.86,4.0507,28.25,0.0176
1998-07-11,0,5.3213,29.25,0.0139
1998-07-12,0,1.5485,29.86,0.012
1998-07-13,30.68,1.1504,28.92,0.0195
1998-07-14,25.83,3.7399,27.97,0.0287
1998-07-15,0.02,4.414,28,0.1019
1998-07-16,0,1.8957,28.925,0.0908
1998-07-17,0.88,1.5981,29.25,0.0547
1998-07-18,10.83,1.8654,28.75,0.1112
1998-07-19,6.69,3.9085,28.735,0.176
1998-07-20,22.29,4.0667,28.5,0.1668
1998-07-21,16.99,4.2203,28,0.2038
1998-07-22,13.01,3.9778,27.915,0.1946
1998-07-23,7.32,3.6927,27.185,0.315
1998-07-24,15.73,3.7336,27.47,0.3243
1998-07-25,5.87,3.603,28,0.3799
1998-07-26,1.94,4.3714,28.245,0.4633
1998-07-27,0,3.4518,28.785,0.4355
1998-07-28,10.55,1.9036,28.26,0.3613
1998-07-29,19.7,4.0109,28.405,0.3613
1998-07-30,20.47,4.2477,28.38,1.3527
1998-07-31,0,5.3888,28.505,2.2051
1998-08-01,9.64,2.0123,28,3.1316
1998-08-02,0,4.9273,27.25,5.1977
1998-08-03,0,2.7124,26.165,3.9654
1998-08-04,0,2.5908,26.75,3.1408
1998-08-05,0,2.7481,27.565,2.2885
1998-08-06,0,2.7979,27.75,1.6028
1998-08-07,2.12,2.2716,27.215,1.1581
1998-08-08,3.87,3.1149,27.25,1.223
1998-08-09,15.07,3.9392,27.3,2.2051
1998-08-10,0,5.3628,27.495,2.9926
1998-08-11,0,2.8641,28.62,3.5856
1998-08-12,0,2.7665,28.785,2.8351
1998-08-13,0,2.688,28.15,1.9734
1998-08-14,9.13,2.0478,28.05,1.538
1998-08-15,15.24,3.8869,27.47,1.2137
1998-08-16,6.61,4.0764,27.995,0.9636
1998-08-17,2.44,4.7305,27.785,0.769
1998-08-18,3.52,3.7695,27.73,0.6486
1998-08-19,8.53,3.8325,27.495,0.7783
1998-08-20,0,5.0983,27.505,1.3712
1998-08-21,0,2.6043,27.79,1.26
1998-08-22,4,1.9121,28.065,1.3805
1998-08-23,0,4.3607,27.85,1.6862
1998-08-24,0,2.5715,27.3,1.7511
1998-08-25,0,2.6091,27.66,1.4731
1998-08-26,0,2.6249,28.165,1.1489
1998-08-27,0,2.6051,29.115,0.8709
1998-08-28,0,2.5004,29.5,0.6486
1998-08-29,0,2.5354,29.5,0.4725
1998-08-30,0,2.3631,29.18,0.4447
1998-08-31,0,2.3981,28.8,0.593
1998-09-01,0,2.0917,27.18,0.491
1998-09-02,82.57,1.2721,25.11,1.084
1998-09-03,112.48,2.651,24.405,24.1817
1998-09-04,0,4.7111,25.915,34.2805
1998-09-05,0,4.0015,27.585,29.5554
1998-09-06,0,3.2368,28.01,20.383
1998-09-07,0,2.8323,27.425,12.8784
1998-09-08,0,2.6954,27.195,7.903
1998-09-09,0,2.5834,27.005,5.7443
1998-09-10,0,2.2428,25.33,4.4565
1998-09-11,0,2.132,24.12,3.4003
1998-09-12,0,2.2309,24.28,2.622
1998-09-13,0,2.5764,23.595,2.0383
1998-09-14,0,2.7136,25.825,1.5751
1998-09-15,0.73,2.4136,26.92,1.2045
1998-09-16,0,2.7467,26.62,0.9543
1998-09-17,8.61,1.9737,26.555,0.9265
1998-09-18,0,2.5608,25.045,0.9914
1998-09-19,8.07,2.1247,26.94,1.1118
1998-09-20,14.17,2.8114,27.5,1.8067
1998-09-21,24.27,2.3366,26.45,4.5028
1998-09-22,14.2,2.6987,27.25,7.727
1998-09-23,7.97,2.9809,27.5,8.7276
1998-09-24,0,3.9767,26.97,7.5139
1998-09-25,0,2.5836,26.18,5.837
1998-09-26,12.64,2.0269,26.81,4.5584
1998-09-27,0,3.5554,27.545,4.1415
1998-09-28,0,2.0002,27.165,3.6782
1998-09-29,65.39,1.5599,26.59,5.9203
1998-09-30,59.22,2.0294,24.98,29.648
1998-10-01,0,2.6594,25.3,36.4115
1998-10-02,0,3.5942,25.735,31.6863
1998-10-03,0,2.4135,25.25,23.1625
1998-10-04,0.02,2.7606,25.98,15.4726
1998-10-05,0,2.7087,26.2,12.3225
1998-10-06,0,2.6205,26.22,9.1538
1998-10-07,0,2.5012,26.38,6.4855
1998-10-08,0,2.4458,25.72,5.2255
1998-10-09,0,2.4769,23.85,4.2804
1998-10-10,0,2.3194,19.515,3.4466
1998-10-11,0,2.2225,19.555,2.7795
1998-10-12,0,2.2478,21.575,2.2514
1998-10-13,0,2.2219,22.94,1.8345
1998-10-14,0,2.195,22.625,1.4824
1998-10-15,0,2.1647,22.63,1.2045
1998-10-16,0,2.1172,22.17,0.9636
1998-10-17,0,2.0342,22.505,0.7597
1998-10-18,0,1.9498,23.205,0.6022
1998-10-19,0,1.9126,23.595,0.4818
1998-10-20,0,1.9361,23.74,0.3984
1998-10-21,0,1.892,24.1,0.3243
1998-10-22,0,1.8316,22.375,0.2594
1998-10-23,0,1.5092,15.28,0.2131
1998-10-24,0,1.3845,14.42,0.1668
1998-10-25,0,1.5866,18.44,0.139
1998-10-26,0,1.548,18.005,0.1204
1998-10-27,0,1.5411,18.76,0.1019
1998-10-28,0,1.524,19.63,0.088
1998-10-29,0,1.4952,20.46,0.0778
1998-10-30,0,1.4588,20.515,0.0676
1998-10-31,0,1.4608,21.225,0.0611
1998-11-01,0,1.4448,21.6,0.0565
1998-11-02,0,1.3883,22.075,0.051
1998-11-03,3.31,1.0439,22.55,0.0565
1998-11-04,0,2.0333,20.19,0.051
1998-11-05,0,1.0641,15.125,0.0473
1998-11-06,0,1.0246,12.195,0.0445
1998-11-07,0,1.0169,11.985,0.0426
1998-11-08,0,1.053,14.705,0.0408
1998-11-09,0,1.125,17.57,0.0398
1998-11-10,0,1.1158,20.645,0.0389
1998-11-11,0.8,0.9863,22.3,0.0426
1998-11-12,0,1.2282,19.175,0.0454
1998-11-13,0,1.051,19.15,0.0435
1998-11-14,0,1.0042,20.295,0.0426
1998-11-15,0,0.9962,21.335,0.0417
1998-11-16,12.45,0.753,21.785,0.0445
1998-11-17,0,1.766,22.125,0.0491
1998-11-18,0,1.2974,21.335,0.05
1998-11-19,0,1.0708,21.3,0.0473
1998-11-20,0,1.0433,21.255,0.0454
1998-11-21,0,0.9758,20.355,0.0426
1998-11-22,1.13,0.7009,15.5,0.0408
1998-11-23,3.69,0.9736,17.82,0.0408
1998-11-24,0,1.3349,20.825,0.0435
1998-11-25,0,1.2017,20.11,0.0426
1998-11-26,0,1.0706,19.365,0.0417
1998-11-27,0,0.9806,17.915,0.0408
1998-11-28,0,0.8643,15.52,0.038
1998-11-29,0,0.8477,15.75,0.0361
1998-11-30,0,0.8652,16.75,0.0361
1998-12-01,0,0.9212,19.205,0.0352
1998-12-02,0,0.9029,19.16,0.0343
1998-12-03,0,0.8863,18.825,0.0334
1998-12-04,0,0.9001,20.045,0.0324
1998-12-05,0,0.854,21.005,0.0324
1998-12-06,0,0.8571,21.745,0.0324
1998-12-07,0,0.8478,21.78,0.0324
1998-12-08,0,0.8737,22.095,0.0324
1998-12-09,0.8,0.8215,19.51,0.0352
1998-12-10,0,1.0155,17.245,0.0361
1998-12-11,0,0.8402,16.9,0.0343
1998-12-12,0,0.8337,19.015,0.0343
1998-12-13,7,0.5991,19.27,0.0519
1998-12-14,0,1.4226,16.02,0.0593
1998-12-15,0,0.8904,11.31,0.051
1998-12-16,0,0.6912,8.475,0.0473
1998-12-17,0,0.6732,9.975,0.0426
1998-12-18,0,0.5972,8.385,0.0389
1998-12-19,0,0.624,10.17,0.0371
1998-12-20,0,0.7877,18.065,0.0352
1998-12-21,0,0.7769,19.115,0.0343
1998-12-22,0,0.7627,19.86,0.0361
