"Date","P","E","MIII_Q_sim"
2009-07-22,9.65,4.311081,3.22548811136288
2009-07-23,5.99,4.281851,2.70678915829594
2009-07-24,8.85,3.467221,3.6034469664954
2009-07-25,3.42,3.112767,1.91679107900109
2009-07-26,0.59,2.964768,0.751279016519355
2009-07-27,0,3.303321,0.324336352707029
2009-07-28,2.58,3.164488,0.772641673362707
2009-07-29,0,3.047309,0.330587802805876
2009-07-30,9.48,3.582638,2.96850920949272
2009-07-31,0.08,3.123845,0.799202063109775
2009-08-01,0,2.961106,0.338259094371305
2009-08-02,0,3.487834,0.183967950563049
2009-08-03,9.39,3.043829,2.79098415741144
2009-08-04,0.63,2.967963,0.923088324045386
2009-08-05,0,3.08849,0.372683782672007
2009-08-06,0,3.394183,0.197572837928466
2009-08-07,0,3.823559,0.122288393907343
2009-08-08,0.15,3.863287,0.102980146683979
2009-08-09,0,3.549021,0.0724989810554395
2009-08-10,0,3.526416,0.0540513374716811
2009-08-11,0,3.736363,0.0420244770188328
2009-08-12,1.65,3.35621,0.274392069522152
2009-08-13,0,3.343398,0.157332388830046
2009-08-14,30.19,3.129776,10.4333597079968
2009-08-15,0,2.944408,1.57303251616393
2009-08-16,0,3.172161,0.526885687237557
2009-08-17,0,3.704509,0.25350208021312
2009-08-18,0,3.453029,0.148166211330557
2009-08-19,0,3.122391,0.0974338518845438
2009-08-20,0,3.664809,0.0692548120812244
2009-08-21,2.08,4.415073,0.409221576890335
2009-08-22,5.15,2.893412,1.56654349417345
2009-08-23,0,2.789335,0.525510528640888
2009-08-24,0,2.830374,0.253033887604956
2009-08-25,0,3.23881,0.147957914712702
2009-08-26,2.52,3.113473,0.606734280618768
2009-08-27,0,2.899563,0.279905743535366
2009-08-28,0,3.16247,0.159711538919661
2009-08-29,0.17,2.683121,0.127429565199723
2009-08-30,0,2.244487,0.0862958150010724
2009-08-31,0,2.166915,0.0625956921007672
2009-09-01,0,2.650404,0.0476891617435941
2009-09-02,11.1,2.558096,3.07618593413791
2009-09-03,0.46,2.521474,0.91920365995555
2009-09-04,11.03,2.443825,3.77589435075724
2009-09-05,15.91,1.931925,6.30300749194172
2009-09-06,0,2.043467,1.19698906143306
2009-09-07,0,1.951387,0.442252489292335
2009-09-08,0,2.27679,0.223723955725158
2009-09-09,0,2.516431,0.134649425212188
2009-09-10,0,2.670638,0.0902278762076369
2009-09-11,0.13,2.524838,0.0798728552144122
2009-09-12,0,2.304254,0.0586611979354122
2009-09-13,0,2.255469,0.0451021536572577
2009-09-14,0.23,1.891005,0.0569686497363033
2009-09-15,1.65,1.85738,0.295722492715897
2009-09-16,0,2.043344,0.166448471789145
2009-09-17,0,2.336488,0.106885000883436
2009-09-18,0,2.48835,0.0747561618987836
2009-09-19,0,2.431557,0.0554734369982415
2009-09-20,0.65,2.425047,0.118608175325862
2009-09-21,0.23,2.541699,0.111153420515707
2009-09-22,0,2.51324,0.0771991042277107
2009-09-23,0,2.130404,0.0570015290450188
2009-09-24,0,2.048132,0.0440000556861453
2009-09-25,0,2.136672,0.0351228309219512
2009-09-26,0,1.807652,0.0287793109143985
2009-09-27,0,1.744725,0.0240795269055781
2009-09-28,0,1.806492,0.0204938894823119
2009-09-29,0,1.737427,0.0176910982407046
2009-09-30,0,1.9004,0.0154551379213444
2009-10-01,0.05,2.088927,0.0161103440462599
2009-10-02,0,1.704401,0.0141750347548719
2009-10-03,0,1.398388,0.0125876233828744
2009-10-04,0,1.361371,0.0112678040106678
2009-10-05,0.79,1.736741,0.0701956298690468
2009-10-06,16.58,1.611057,4.98734618199293
2009-10-07,3.44,2.17422,2.09098286817984
2009-10-08,4.29,2.514847,1.86264324540075
2009-10-09,7.33,2.106764,2.79346688844193
2009-10-10,0.03,1.651734,0.757630303568801
2009-10-11,10.96,1.763238,3.64619308148905
2009-10-12,11.68,1.523339,4.70015412513037
2009-10-13,3.97,1.425926,2.23229505347296
2009-10-14,0.55,1.263709,0.798592390692335
2009-10-15,0,0.9227384,0.338084232185908
2009-10-16,0,0.8372267,0.183897596046906
2009-10-17,0.47,1.013969,0.18941665695033
2009-10-18,2.54,1.11932,0.646533410040309
2009-10-19,0,0.9196151,0.292538661243847
2009-10-20,0,0.8473702,0.165102609086568
2009-10-21,0,1.016953,0.106200087207143
2009-10-22,0.1,1.374926,0.0863312259977053
2009-10-23,0.44,1.216016,0.117444099575837
2009-10-24,0,1.176927,0.0807548528939991
2009-10-25,4.47,1.266465,1.03661061393892
2009-10-26,0.56,1.360998,0.532331685183095
2009-10-27,0.05,1.25101,0.264987291325647
2009-10-28,0,1.286191,0.153236130441483
2009-10-29,0,1.015541,0.100087441281166
2009-10-30,0,1.051226,0.070812666345583
2009-10-31,0,1.129001,0.0529823470547633
2009-11-01,0,1.032294,0.0413032721549332
2009-11-02,20.83,1.156498,6.51295842821138
2009-11-03,6.45,1.144117,3.30436428026455
2009-11-04,12.17,1.024777,4.84379694787793
2009-11-05,10.72,1.058499,4.59943414337222
2009-11-06,3.44,1.012393,2.05908984747199
2009-11-07,1.53,1.027264,1.03929136169273
2009-11-08,9.83,0.9694805,3.4423156665899
2009-11-09,0,0.9081361,0.848303119197549
2009-11-10,0.68,0.9466661,0.508314891192052
2009-11-11,0.4,0.9018559,0.328056679181054
2009-11-12,0,0.802691,0.179840933400243
2009-11-13,0.44,0.8808149,0.18289579697046
2009-11-14,0.28,1.266484,0.157882975861087
2009-11-15,3.53,1.267145,0.890992286550244
2009-11-16,2.45,1.136858,0.992212584444884
2009-11-17,13.31,1.21371,4.67382285304747
2009-11-18,11.27,1.138559,4.81304856238308
2009-11-19,0,1.074777,1.02904347298345
2009-11-20,0,0.9915159,0.400558382422452
2009-11-21,0,0.9228478,0.208253565708895
2009-11-22,0.21,1.127094,0.160429641868386
2009-11-23,4.53,1.124333,1.19006467534307
2009-11-24,24.24,1.063332,8.92572992179603
2009-11-25,7.41,1.147095,3.97066125047939
2009-11-26,8.44,1.082727,3.71722067340756
2009-11-27,7.14,0.9823672,3.21730596417125
2009-11-28,10.81,0.9250795,4.45726065885003
2009-11-29,18.35,0.9301861,7.56020975338151
2009-11-30,5.78,0.966407,3.27654154245461
2009-12-01,0.33,0.810569,0.91815594937708
2009-12-02,2.78,0.7297961,1.12213111905192
2009-12-03,5.76,0.7424351,2.15633386161504
2009-12-04,20.28,0.8859177,7.90525823021427
2009-12-05,0,0.6863083,1.35531635249191
2009-12-06,10.46,0.767214,3.9304384285494
2009-12-07,13.32,0.979632,5.62839225937309
2009-12-08,2.62,0.802062,1.97126880520431
2009-12-09,8.31,0.8043016,3.34698350257955
2009-12-10,1.23,0.7992892,1.20298892615449
2009-12-11,6.79,0.9395251,2.57750942065829
2009-12-12,1.91,0.8305926,1.28382488736249
2009-12-13,0.1,0.6603587,0.487670179230041
2009-12-14,0.29,0.5729269,0.300332449659913
2009-12-15,0,0.4644361,0.168388262565498
2009-12-16,0,0.4829431,0.107869259967061
2009-12-17,0,0.4667883,0.0753217110637985
2009-12-18,0,0.4009569,0.055828205518543
2009-12-19,0,0.4173667,0.0432169121683171
2009-12-20,0.49,0.2637233,0.0882202366552972
2009-12-21,6.53,0.3118097,1.79978650714891
2009-12-22,5.62,0.4667029,2.35170179757107
2009-12-23,15.94,0.6197243,6.38334706583149
2009-12-24,0,0.5673743,1.20541087562891
2009-12-25,6.54,0.5962517,2.51045886558643
2009-12-26,7.98,0.6521371,3.39370807752234
2009-12-27,0,0.5833494,0.841266595894947
2009-12-28,8.93,0.5283053,3.24468566656943
2009-12-29,0.2,0.596746,0.877898081466535
2009-12-30,13.94,0.6006402,5.17847928868802
2009-12-31,4.82,0.9727193,2.71200335856879
